chr	haplotype	start	end	ancestral_group
05 0 9866480 9900476 g7
05 0 9900511 9900759 g4
05 0 9900768 10005597 g7
05 0 10005612 10097351 g4
05 0 10097371 10272720 g7
05 0 10275803 33513495 g4
05 0 33513519 35885700 g7
05 0 35885715 38530143 g3
05 0 38531370 39026377 g7
05 0 39026386 41853232 g4
05 1 1 597377 g7
05 1 597436 601292 g6
05 1 601516 638769 g7
05 1 639813 646111 g6
05 1 646202 646399 g7
05 1 646432 646875 g6
05 1 646912 647185 g7
05 1 647232 2540340 g6
05 1 2540394 2574250 g7
05 1 2574274 8152705 g4
05 1 8152875 8152966 g7
05 1 8152980 8153469 g4
05 1 8153484 8154197 g7
05 1 8154323 8244270 g4
05 1 8244281 8255135 g7
05 1 8255161 8595129 g4
05 1 8595184 10155499 g7
05 1 10155509 35242655 g6
05 1 35242924 35421125 g7
05 1 35434304 35486080 g6
05 1 35533497 36340306 g7
05 1 36340309 37875528 g6
05 1 37875610 37876253 g7
05 1 37876362 37880582 g6
05 1 37880616 37882032 g7
05 1 37882066 37898335 g6
05 1 37898365 38530138 g7
05 1 38530143 39026386 g4
05 1 39026453 39026630 g7
05 1 39026728 39051647 g4
05 1 39053594 39054048 g7
05 1 39054055 39349671 g4
05 1 39374023 39426083 g7
05 1 39433872 39433894 g4
05 1 39435177 40078040 g7
05 1 40078047 40264616 g3
05 1 40264632 40271575 g7
05 1 40271890 40271890 g3
05 1 40271962 40312823 g7
05 1 40333494 40427091 g3
05 1 40427172 40427172 g7
05 1 40427308 40579839 g3
05 1 40579884 40579928 g7
05 1 40579946 40660656 g3
05 1 40660664 40838177 g7
05 1 40838325 41026981 g3
05 1 41028172 41101730 g7
05 1 41101754 41853232 g3
06 0 1 1141348 g4
06 0 1141353 1946411 g7
06 0 1946487 1954134 g3
06 0 1954193 3591415 g7
06 0 3591716 29497184 g4
06 0 29497239 29497280 g7
06 0 29497285 29497285 g4
06 0 29497291 29499268 g7
06 0 29499289 29499495 g4
06 0 29499504 29503714 g7
06 0 29503740 29520788 g4
06 0 29520981 29579391 g7
06 0 29579560 30163706 g6
06 0 30163719 30994369 g7
06 0 31020380 31025556 g4
06 0 31025568 31028141 g7
06 0 31028153 37593364 g4
06 1 1 891088 g7
06 1 891091 911677 g6
06 1 911804 911804 g7
06 1 911807 1178647 g6
06 1 1178695 1183793 g7
06 1 1186394 1192162 g6
06 1 1192168 1466390 g7
06 1 1466486 1466774 g6
06 1 1466909 1475151 g7
06 1 1475211 1475211 g6
06 1 1475378 1475592 g7
06 1 1475646 1475959 g6
06 1 1476483 1497673 g7
06 1 1498243 1881017 g6
06 1 1881126 1891815 g7
06 1 1891828 2039468 g6
06 1 2039497 2044859 g7
06 1 2045072 2537353 g6
06 1 2537485 6209148 g7
06 1 6209290 6209290 g3
06 1 6209299 6211235 g7
06 1 6211402 6391456 g3
06 1 6391484 6730914 g7
06 1 6730926 6769731 g3
06 1 6769740 6770148 g4
06 1 6770157 7314394 g3
06 1 7314436 7314436 g7
06 1 7314496 7318093 g3
06 1 7318153 8096734 g7
06 1 8096744 8117699 g3
06 1 8118562 8118616 g7
06 1 8118625 8136840 g3
06 1 8136911 8170298 g7
06 1 8170340 8173342 g3
06 1 8173379 8234216 g7
06 1 8234220 8240231 g3
06 1 8240282 8241442 g7
06 1 8242161 8242357 g3
06 1 8242361 8249287 g7
06 1 8249304 8303386 g3
06 1 8303390 8335240 g7
06 1 8346537 8349615 g3
06 1 8349647 8360905 g7
06 1 8360965 9585012 g3
06 1 9585070 9591807 g7
06 1 9591991 9592828 g3
06 1 9592882 9592882 g7
06 1 9593260 9593476 g3
06 1 9593485 9603465 g7
06 1 9603478 9658641 g3
06 1 9661559 11534624 g7
06 1 11534637 11534637 g3
06 1 11535175 11538902 g7
06 1 11538907 11539985 g3
06 1 11542049 11542247 g7
06 1 11542259 12447479 g3
06 1 12447537 12477719 g7
06 1 12477725 12477896 g3
06 1 12477914 12687719 g7
06 1 12687833 12940852 g3
06 1 12940912 13050067 g7
06 1 13050167 13050167 g3
06 1 13050226 13053436 g7
06 1 13055995 13056001 g3
06 1 13058089 13058089 g7
06 1 13066301 13092602 g3
06 1 13094242 13094247 g7
06 1 13094284 13242380 g3
06 1 13242404 15288416 g7
06 1 15288477 15288477 g3
06 1 15288678 15329094 g7
06 1 15329300 15329655 g3
06 1 15331479 15492833 g7
06 1 15492877 15493202 g3
06 1 15494004 15494004 g7
06 1 15495805 15495805 g3
06 1 15495816 15495825 g7
06 1 15495831 29149247 g3
06 1 29149303 29578373 g7
06 1 29578396 29579376 g3
06 1 29579391 29579391 g7
06 1 29579560 29581417 g3
06 1 29581423 29581423 g7
06 1 29581431 29675444 g3
06 1 29675449 30191236 g7
06 1 30191247 30202663 g6
06 1 30203306 30204909 g7
06 1 30204921 30205700 g6
06 1 30205789 30484406 g7
06 1 30484484 30484484 g3
06 1 30519129 30609865 g7
06 1 30610085 30620700 g3
06 1 30621199 30696847 g7
06 1 30710992 30756642 g3
06 1 30756651 30757998 g7
06 1 30758080 30762954 g3
06 1 30762957 30991400 g7
06 1 30991428 32116253 g3
06 1 32116463 32127681 g7
06 1 32127702 32129994 g3
06 1 32130003 32130003 g7
06 1 32254791 32295625 g3
06 1 32295851 32307151 g7
06 1 32307154 32308501 g3
06 1 32308558 32335396 g7
06 1 32335406 32335630 g3
06 1 32335724 32343115 g7
06 1 32343268 32519107 g3
06 1 32519134 32534773 g7
06 1 32534785 32534914 g3
06 1 32534959 32534959 g7
06 1 32534963 32534963 g3
06 1 32535036 32551095 g7
06 1 32563483 35019928 g3
06 1 35019960 35066537 g7
06 1 35066683 35066689 g3
06 1 35066735 36099872 g7
06 1 36100438 36103563 g3
06 1 36118941 36232603 g7
06 1 36232616 36232882 g3
06 1 36233026 37593364 g7
07 0 1 660546 g3
07 0 660569 660813 g7
07 0 660819 661149 g3
07 0 661254 664015 g7
07 0 664430 717017 g3
07 0 717041 717993 g7
07 0 718001 718015 g3
07 0 718024 743474 g7
07 0 744689 745531 g3
07 0 745555 982962 g7
07 0 983028 983037 g3
07 0 983082 983082 g7
07 0 983130 983130 g3
07 0 984392 1038222 g7
07 0 1038664 1117850 g3
07 0 1118120 1118120 g7
07 0 1118126 1118126 g3
07 0 1118288 1196058 g7
07 0 1196061 1197945 g3
07 0 1198867 1198892 g7
07 0 1198947 1202652 g3
07 0 1202709 1206969 g7
07 0 1207168 1255177 g3
07 0 1255212 1259860 g7
07 0 1259866 1356898 g3
07 0 1359608 1361734 g7
07 0 1361798 1361813 g3
07 0 1361819 1366157 g7
07 0 1391908 1392027 g3
07 0 1392282 1405648 g7
07 0 1405672 2932228 g3
07 0 2932237 3020390 g7
07 0 3020430 3029559 g3
07 0 3029568 3029586 g7
07 0 3061892 3140795 g3
07 0 3140821 3141047 g7
07 0 3141061 3213932 g3
07 0 3214827 3455564 g7
07 0 3455572 4260330 g3
07 0 4260728 4279797 g7
07 0 4279812 4306329 g3
07 0 4306600 4306600 g7
07 0 4306905 4306905 g3
07 0 4306908 4308726 g7
07 0 4308753 4387163 g3
07 0 4387226 5467174 g7
07 0 5467198 5467813 g3
07 0 5467846 5477160 g7
07 0 5477616 5477616 g3
07 0 5479142 5482295 g7
07 0 5482346 9134795 g3
07 0 9134807 10466835 g7
07 0 10466899 10471593 g6
07 0 10473408 10502704 g7
07 0 10502732 10740344 g6
07 0 10740353 11042100 g7
07 0 11042136 11100117 g6
07 0 11100638 11152285 g7
07 0 11152321 13302449 g6
07 0 13302639 14693925 g7
07 0 14694039 15151691 g6
07 0 15151703 15549300 g7
07 0 15551629 15551644 g6
07 0 15551695 15564593 g7
07 0 15564723 15979849 g6
07 0 15980046 21736221 g7
07 0 21736375 21736423 g6
07 0 21736726 27783486 g7
07 0 27783498 27957671 g6
07 0 27957694 27958342 g7
07 0 27958375 28068232 g6
07 0 28068538 28068583 g7
07 0 28068622 28078920 g6
07 0 28078952 28079018 g7
07 0 28079985 28080054 g6
07 0 28080101 29657774 g7
07 0 29667979 30236905 g6
07 0 30274794 30279412 g7
07 0 30279487 32462268 g4
07 0 32462275 32482378 g7
07 0 32482421 32656022 g4
07 0 32656053 32656053 g7
07 0 32656085 32664104 g4
07 0 32664134 32717380 g7
07 0 32717535 32719268 g4
07 0 32719273 32722871 g7
07 0 32723076 32724126 g4
07 0 32724262 32754236 g7
07 0 32754438 32759598 g4
07 0 32759601 32765824 g7
07 0 32767340 32767340 g4
07 0 32767352 33052538 g7
07 0 33052994 33805446 g4
07 0 33805642 33809648 g7
07 0 33809692 33828816 g4
07 0 33828906 35028021 g7
07 1 1 1995598 g4
07 1 1995602 3010841 g6
07 1 3010858 3022998 g7
07 1 3023023 3023023 g6
07 1 3023846 3140795 g7
07 1 3140821 3213645 g6
07 1 3213729 3215147 g7
07 1 3216288 3216505 g6
07 1 3216510 3335798 g7
07 1 3335804 8405079 g6
07 1 8405088 8840239 g7
07 1 8840244 9134505 g6
07 1 9134557 9385053 g7
07 1 9385067 31982023 g6
07 1 31982027 31983876 g7
07 1 31983921 33093799 g6
07 1 33093853 33093874 g7
07 1 33093880 33135633 g6
07 1 33135639 33323407 g7
07 1 33323423 33511462 g6
07 1 33511470 33559588 g7
07 1 33559666 33559775 g6
07 1 33559791 33562221 g7
07 1 33562233 33562263 g6
07 1 33562411 33590612 g7
07 1 33590645 35028021 g6
08 0 1 7902930 g4
08 0 7903033 7922374 g7
08 0 7923169 8046806 g3
08 0 8046860 8095018 g7
08 0 8095060 8174494 g3
08 0 8174513 8174543 g7
08 0 8174645 8183196 g3
08 0 8183248 8228141 g7
08 0 8228152 8228152 g3
08 0 8228328 8228328 g7
08 0 8229495 8229524 g3
08 0 8234938 8235160 g7
08 0 8235166 8375845 g3
08 0 8377585 10838891 g6
08 0 10838905 10840302 g7
08 0 10840464 10842389 g6
08 0 10843575 11128328 g7
08 0 11129129 11207882 g6
08 0 11207902 11230071 g7
08 0 11230090 33167836 g6
08 0 33167850 33924312 g3
08 0 33925428 44889171 g4
08 1 1 1769461 g7
08 1 1769465 1790948 g3
08 1 1792792 1962334 g7
08 1 1962555 2090848 g4
08 1 2090864 2178333 g7
08 1 2178807 2252945 g3
08 1 2253547 2253547 g7
08 1 2253561 2253588 g3
08 1 2253612 2253612 g7
08 1 2253702 2253798 g3
08 1 2253831 2253854 g7
08 1 2253867 2266028 g3
08 1 2266052 2359323 g7
08 1 2368833 36083708 g3
08 1 36097085 36097207 g7
08 1 36097214 39962697 g3
08 1 39963019 40025566 g7
08 1 40026099 40026099 g3
08 1 40026294 40054692 g7
08 1 40054724 40094610 g3
08 1 40094653 40094809 g7
08 1 40094821 40095081 g3
08 1 40095087 40105274 g7
08 1 40105425 40376892 g3
08 1 40392609 40401533 g7
08 1 40401575 40414920 g3
08 1 40414936 40505346 g7
08 1 40505358 40532057 g3
08 1 40532063 40532282 g7
08 1 40532332 40774154 g3
08 1 40774214 40788545 g7
08 1 40788829 40942006 g3
08 1 40942306 40961618 g7
08 1 40962012 44889171 g3
09 0 1 6157963 g4
09 0 6157966 6157966 g7
09 0 6159925 6162603 g4
09 0 6162636 8127908 g6
09 0 8140696 8142585 g7
09 0 8143076 8148520 g6
09 0 8148685 8148916 g7
09 0 8148959 38452605 g6
09 0 38452642 38537656 g7
09 0 38537690 38611774 g6
09 0 38611867 38748464 g7
09 0 38748600 41306725 g4
09 1 1 940022 g3
09 1 940035 974309 g6
09 1 974337 1354114 g3
09 1 1354122 2019426 g7
09 1 2019461 2342730 g3
09 1 2342751 2346104 g7
09 1 2346131 2360157 g3
09 1 2360160 2360754 g4
09 1 2360795 2360903 g7
09 1 2361220 2361268 g4
09 1 2361286 2361286 g3
09 1 2361298 2403248 g4
09 1 2419094 2419253 g3
09 1 2419283 2420430 g4
09 1 2420506 2499896 g3
09 1 2499914 2501706 g4
09 1 2501760 2501760 g3
09 1 2501862 2501985 g4
09 1 2502009 2521336 g3
09 1 2521342 3104268 g4
09 1 3104285 3131451 g3
09 1 3131466 3139982 g4
09 1 3140005 8643611 g3
09 1 8643627 8698321 g7
09 1 8698379 11880992 g4
09 1 11881002 35605777 g7
09 1 35605966 35606799 g4
09 1 35606817 35678589 g7
09 1 35678680 37674289 g4
09 1 37674388 37887650 g7
09 1 37896044 37896554 g6
09 1 37896574 37985913 g7
09 1 37986256 37990656 g5
09 1 38008205 38010409 g7
09 1 38011774 38011804 g5
09 1 38012093 38012098 g7
09 1 38012173 38787571 g5
09 1 38787625 38973849 g7
09 1 38974420 38974587 g3
09 1 38974637 38974752 g7
09 1 38974770 39009296 g3
09 1 39009331 39009335 g7
09 1 39009439 39019066 g3
09 1 39024812 39029326 g7
09 1 39029334 39046846 g3
09 1 39046935 39279467 g7
09 1 39279590 39659942 g4
09 1 39660124 40579620 g7
09 1 40579677 40579677 g3
09 1 40579692 40580154 g7
09 1 40580241 40580409 g3
09 1 40580451 40757380 g7
09 1 40757395 41306725 g3
10 0 1 5516449 g4
10 0 5516695 5517101 g7
10 0 5517115 5535051 g4
10 0 5535060 5693638 g7
10 0 5693686 5693698 g4
10 0 5693755 7937128 g7
10 0 7937173 7939817 g6
10 0 7940502 8917574 g7
10 0 8917586 9734706 g6
10 0 9734754 9735153 g7
10 0 9735180 10152439 g6
10 0 10152508 12565252 g7
10 0 12565276 12565854 g6
10 0 12565865 12566584 g7
10 0 12566639 12566725 g3
10 0 12566728 13147913 g7
10 0 13148625 13404772 g3
10 0 13404958 15462589 g6
10 0 15463060 15481809 g3
10 0 15482144 22018468 g6
10 0 22018608 22018608 g7
10 0 22018615 22018790 g6
10 0 22018859 22076066 g7
10 0 22076076 22077883 g6
10 0 22077912 22077912 g7
10 0 22078293 22078293 g6
10 0 22078478 22767632 g7
10 0 22769890 37674811 g4
10 1 1 5007383 g7
10 1 5007413 24260234 g3
10 1 24260267 24366305 g7
10 1 24366315 25105228 g6
10 1 25106477 27285829 g4
10 1 27285901 27285901 g6
10 1 27285990 27290786 g4
10 1 27295758 27295758 g7
10 1 27304444 27304735 g6
10 1 27304889 27306215 g7
10 1 27306225 29173578 g6
10 1 29199457 29203962 g7
10 1 29203977 29203992 g6
10 1 29205092 29205092 g7
10 1 29205095 29216927 g6
10 1 29217044 29389931 g7
10 1 29390031 29390031 g6
10 1 29390144 29398447 g7
10 1 29398576 29514033 g6
10 1 29514864 29538324 g7
10 1 29538393 29562851 g6
10 1 29562866 29584028 g7
10 1 29584036 29914857 g6
10 1 29914860 30593326 g7
10 1 30593386 30593389 g6
10 1 30593413 30597011 g7
10 1 30597084 30613424 g6
10 1 30613442 30634118 g7
10 1 30634173 30639045 g6
10 1 30639144 30639555 g7
10 1 30641371 30646271 g6
10 1 30648371 30648593 g7
10 1 30648629 30670121 g6
10 1 30670174 30936717 g7
10 1 30938291 30999714 g6
10 1 30999794 31027313 g7
10 1 31027405 31027903 g6
10 1 31028308 31185681 g7
10 1 31185732 31185993 g6
10 1 31186035 31186128 g7
10 1 31186188 31243180 g6
10 1 31246263 31334225 g7
10 1 31334231 31487347 g6
10 1 31487367 31557593 g7
10 1 31557713 31557713 g6
10 1 31557745 31557745 g7
10 1 31557802 31558912 g6
10 1 31559047 31925291 g7
10 1 31925375 31926517 g6
10 1 31926580 34693617 g7
10 1 34693638 34693657 g4
10 1 34693987 34846329 g7
10 1 34846503 36199163 g4
10 1 36199420 36717106 g7
10 1 36717127 37674811 g3
11 0 1 25908750 g4
11 0 25908929 26640482 g7
11 0 26640494 27149773 g6
11 0 27149778 27149778 g7
11 0 27150004 27150484 g6
11 0 27150542 27157397 g7
11 0 27162662 27162662 g6
11 0 27162686 27163245 g7
11 0 27163390 27164591 g6
11 0 27164600 27954350 g7
11 1 1 549291 g3
11 1 549467 763912 g7
11 1 763953 764000 g3
11 1 764008 764147 g7
11 1 764227 1338386 g3
11 1 1338443 1526090 g7
11 1 1526102 1577189 g3
11 1 1579825 3199392 g7
11 1 3199416 5238084 g3
11 1 5299670 9956173 g7
11 1 9956202 10109535 g3
11 1 10114057 11181745 g7
11 1 11181868 11377440 g3
11 1 11377470 11387372 g7
11 1 11413248 12124373 g3
11 1 12124397 12547737 g7
11 1 12547781 12620493 g3
11 1 12620549 12662773 g7
11 1 12663390 12878183 g3
11 1 12878193 16109725 g7
11 1 16109734 16277604 g3
11 1 16277612 16867099 g7
11 1 16896143 16896327 g3
11 1 16896353 17621417 g7
11 1 17621421 17763520 g3
11 1 17763535 18139300 g7
11 1 18139610 18231728 g3
11 1 18231761 18790579 g7
11 1 18790638 18968457 g3
11 1 18968518 18991818 g7
11 1 18991979 19367022 g3
11 1 19367094 22530524 g7
11 1 22530573 23377373 g4
11 1 23377377 23595695 g7
11 1 23595699 24387056 g6
11 1 24387066 24399025 g7
11 1 24399151 24399151 g6
11 1 24399162 24762401 g7
11 1 24765126 25332587 g4
11 1 25332590 25581556 g7
11 1 25581680 25592306 g6
11 1 25592317 25599687 g7
11 1 25599697 27954350 g6
