chr	start	end	AA	BB
chr03	7083511	8120742	0.6486481899432689	0.3301481129986752
chr03	8120776	9134022	0.6692856412727187	0.33333004042553893
chr03	9170243	9899915	0.7227863982119006	0.2832634099256544
chr03	9899922	11305269	0.5772024932243848	0.37452661071596594
chr03	11363212	15060914	0.6687768694416824	0.3467390069744408
chr03	15070956	17340493	0.6507850204933032	0.34014247969128103
chr03	17340511	19003801	0.7058807315218487	0.2894771074013408
chr03	19003811	22755556	0.6892893820445826	0.2860947437334161
chr03	22755575	23660769	0.700010815489039	0.31414581560215593
chr03	23746235	24605066	0.7002442425263703	0.31084318365165503
chr03	24605099	25080205	0.6834988251402959	0.30542812907370054
chr03	25080219	25900385	0.69585472841861	0.29744422117333397
chr03	25916491	26261787	0.628867850662649	0.3574079230129674
chr03	26261835	27124771	0.7199804388275336	0.30203005125504084
chr03	27124809	27800357	0.658121695297064	0.35787832762565036
chr03	27800382	28721155	0.579036005809865	0.429968120649543
chr03	28763008	29536168	0.7109543853237253	0.28893412045739236
chr03	29773101	30424469	0.6645156087915811	0.30181433007708586
chr03	30471322	31059403	0.6217817322299589	0.3794967762325221
chr03	31059423	31736464	0.6800462487955944	0.3235072261413071
chr03	31782757	32891823	0.7487992206022283	0.23838430792743454
chr03	32899409	33616777	1	0.0013717997091704408
chr03	33636746	34549316	0.9390304999768634	0.04236205394805316
chr03	34549317	35001189	0.9619193216093213	0.043841662811057114
chr04	40987	1005155	0.6662537403782103	0.3207174263609129
chr04	1012291	2101796	0.7014489532782051	0.2919054631862275
chr04	2101850	3126258	0.7326026722060498	0.25784121924325104
chr04	3126306	3952326	0.6732924973810825	0.30574637381280206
chr04	4002622	4636924	0.7069183732518428	0.2732368168763679
chr04	4651728	5143283	0.6675490660865673	0.3452703451453406
chr04	5187081	5882167	0.634193716570725	0.3591668180289749
chr04	5894029	6352824	0.7386441267968379	0.26374252443408824
chr04	6352868	7031521	0.6141857590983562	0.3517382253646486
chr04	7077658	7622231	0.7062546340018837	0.2885626730102464
chr04	7844689	8489095	0.6685992321415792	0.3188861846924383
chr04	8610647	10055421	0.692178123336706	0.31001391786896926
chr04	10109819	11330893	0.6171451847302902	0.3792301504691974
chr04	11410993	12072606	0.8001791052667553	0.2192143565741271
chr04	13208111	15045444	0.6751118795659263	0.3170792969253638
chr04	15045455	16362543	0.7011625611935774	0.2610418936664235
chr04	16362557	18010881	0.7290338441213309	0.2633207161360183
chr04	18010894	20234584	0.6498695652866374	0.3150426646494297
chr04	20397357	22049562	0.6750168515548893	0.33144864028513477
chr04	22049597	22872683	0.743011029409635	0.2570293107608413
chr04	22880169	23581813	0.6552978323724461	0.34902870094058375
chr04	23581830	23854907	0.6791049979231767	0.3093421295948753
chr04	23854950	24769928	0.41473392570229695	0.5944432599161786
chr04	24769988	25813134	0.3174525099504658	0.6947518071871752
chr04	25885884	26545389	0.3425359975405608	0.6308952037752297
chr04	26545392	27479643	0.3723346677411569	0.6378589665712123
chr04	27496924	28481223	0.5130866973822451	0.5148228280756454
chr04	28481258	29630532	0.6763832888741724	0.31199427658500833
chr04	29690248	30333493	0.7050987796669211	0.30343863491854794
chr04	30379757	31126559	0.6674255707768437	0.3376762525383475
chr04	31144481	31681484	0.7399045167410826	0.2494905328040309
chr04	31690973	32235416	0.6583008338742367	0.32901755272312566
chr04	32236009	33278579	0.7407950088585397	0.19924526821292596
chr04	33311573	33862485	0.9924970708757112	0.007995838099060779
chr04	33862518	34550233	0.9743681697762235	0.025403471726370638
chr04	34550271	35624604	1	0.004267862000803656
chr04	35624664	36154447	0.9843907965965341	0.020454656203082493
chr04	36232651	36887653	0.9966753622077231	0.005168270754533608
chr04	36887654	37039672	0.9974574074002303	0.00583738987120201
chr05	41269	903456	0.6105930311459898	0.32584347530571556
chr05	962344	1719102	0.6633150241943799	0.3451659118657041
chr05	1873968	2520496	0.6906214622179865	0.3108239155922109
chr05	2542334	3197670	0.7367019773960407	0.2602284111952181
chr05	3339028	3976474	0.6937636330261244	0.3108591156724811
chr05	4008176	4705854	0.7185967893244116	0.3313394658479862
chr05	4705880	5136282	0.6739457032019055	0.2745261091384316
chr05	5136304	5715909	0.7736381821545503	0.22882791087391496
chr05	5715922	6193779	0.5900892407211193	0.31988333114024714
chr05	6193852	7170641	0.6562978028513833	0.34165085147000607
chr05	7198964	7713350	0.5685307357240191	0.4361375192861486
chr05	7719473	8187516	0.6714511573340508	0.3258274766346119
chr05	8187519	9092414	0.7214983339547376	0.2513118057573474
chr05	9092427	9966288	0.7155435016686591	0.2703812971449711
chr05	9966314	10795782	0.7323087168017292	0.29984182292295497
chr05	10795804	11986539	0.6578026037819255	0.3094069248129249
chr05	11986591	17526072	0.7381802144096852	0.2831020083753598
chr05	17536912	19382445	0.6531860778510615	0.36255747092253343
chr05	19415318	20635129	0.5988311838260004	0.3835094664699468
chr05	20903313	22278162	0.630129442916153	0.3917272590530193
chr05	22338839	25539550	0.6466666156666312	0.3539243586509951
chr05	25539557	29271624	0.7004540193418733	0.30708063818916925
chr05	29271675	32872395	0.6828791558371474	0.3216581351172779
chr05	32872398	33879948	0.6371400127183207	0.3342140476474988
chr05	33937059	34698851	0.6738615031701586	0.3081478327662659
chr05	34714186	36140293	0.6306974474820374	0.32225908798678793
chr05	36140353	36740117	0.6607973584766861	0.33383563901906493
chr05	36884208	37825390	0.6664417582194354	0.30585582165067593
chr05	37836407	38387243	0.6332826353105971	0.32239338863666056
chr05	38418900	39082757	0.6812928768561788	0.32320703610219076
chr05	39082767	39529594	0.7289723590317528	0.2816133137991897
chr05	39529618	40402037	0.6119344078050465	0.3760054060015269
chr05	40424460	41094572	0.7025598651830134	0.325981458494592
chr05	41094573	41639902	0.7373975322978211	0.2840117055022063
chr06	110594	1030559	0.7294645644208646	0.2499054914008476
chr06	1087803	2115929	0.7155705768568162	0.28395367656677356
chr06	2149605	2805038	0.554421193802423	0.36300084753224504
chr06	2882294	3416589	0.724091663720676	0.28420214273863004
chr06	3609967	4329578	0.6215648125562142	0.3839676331258898
chr06	4349686	4853453	0.680485072885156	0.3188011418679196
chr06	4862105	5278073	0.6458382305386307	0.3638244068964932
chr06	5306253	6090227	0.6433311320347356	0.3573772407644992
chr06	6196678	6823128	0.6528584243479818	0.3487179345014258
chr06	6823141	7295867	0.7395901030416523	0.27137563345219456
chr06	7295918	7920937	0.6720371335550577	0.34095735519548986
chr06	7920995	8443558	0.6852917640442395	0.29266764595275363
chr06	8458959	8986818	0.674691112282121	0.28901212639360313
chr06	8986841	9785159	0.7039255067940956	0.30066429955938667
chr06	9785176	10394822	0.70075976891214	0.30018199135088236
chr06	10394857	11450443	0.6837471895275644	0.30121030911977287
chr06	11469832	11831969	0.6972409156423607	0.2967419602253636
chr06	11831974	12622061	0.6363215269195258	0.37880734938017374
chr06	12622071	14210205	0.5788621024575353	0.4251757908756512
chr06	14309361	15868882	0.6711551111579965	0.3334583978689396
chr06	15986763	17452544	0.7458329298611885	0.2968089128431713
chr06	17463874	20241783	0.5762158939705057	0.4233634201863397
chr06	20241793	22364918	0.6577795813354086	0.34199381969839215
chr06	22599437	24876615	0.6222804247686217	0.39086916936036664
chr06	24876625	26633735	0.6544082763596247	0.35084878622737947
chr06	26633755	28947479	0.662745926372897	0.34560441044893425
chr06	28947483	29833643	0.6546346279034659	0.3668006092514388
chr06	29833661	30583651	0.7171361113975403	0.30473687561477963
chr06	30583661	31279914	0.6630040811413959	0.3397031413221543
chr06	31361377	32140622	0.709902133558216	0.2932638228691225
chr06	32196307	33349483	0.7137127753953858	0.28126643206205876
chr06	33573718	34381207	0.6175915310700126	0.3922985450438552
chr06	34381239	35362205	0.6781037785649302	0.3127645036708042
chr06	35362221	36130476	0.7309551311270207	0.2590211201838374
chr06	36130510	36785646	0.7310470724298158	0.28097462231965314
chr06	36785647	37576547	0.6980373759968715	0.30852665512711935
chr07	105119	1119494	0.3398166923915816	0.6710022764106005
chr07	1158390	1697442	0.34806235627809146	0.5737249576258406
chr07	1714777	2269442	0.3432567508147435	0.6998471728213138
chr07	2345522	2877207	0.3634640764698741	0.6484741244705967
chr07	2878053	3430618	0.3629922140364512	0.6147851784325564
chr07	3454448	4291278	0.3205893496569417	0.7012376035277947
chr07	4347262	4713193	0.26241496446952106	0.6922509255496255
chr07	4777950	5432380	0.3087955891859351	0.6912554224858735
chr07	5432418	6112734	0.3729916335347907	0.6912321165659802
chr07	6112751	6913443	0.3717702607716961	0.5858711006158434
chr07	6913455	7583847	0.36290926306102017	0.6282549744195645
chr07	7583905	8167809	0.36909173979321097	0.6660214904777779
chr07	8201076	8838305	0.46298373370691054	0.5155165278721254
chr07	9002116	9487857	0.3424693274435847	0.6003966944990413
chr07	9487885	10294153	0.43063058005690075	0.612202440534992
chr07	10322921	11091037	0.3809839930844905	0.6251240171658905
chr07	11150345	13057582	0.7135907874583961	0.2951802694448051
chr07	13057590	15701138	0.7039786632479785	0.2921074474875547
chr07	15870229	20759272	0.6585242672053236	0.37757404970724245
chr07	20899698	24917003	0.683178715558895	0.3438986044675602
chr07	24942610	27076689	0.6999336542548674	0.3192787755227747
chr07	27076707	27964782	0.7026463243652084	0.2971430839446638
chr07	27990314	29231945	0.6577928036619413	0.3217997903520835
chr07	29243204	30295017	0.7413423597598536	0.25999045612418237
chr07	30358568	31464522	0.6898846760105714	0.2793617112686606
chr07	31464559	32021585	0.6340643376099206	0.26620878366565076
chr07	32048909	32859855	0.6719604112224203	0.2963908669374399
chr07	32859873	33353938	0.6640706894260249	0.3547661221966036
chr07	33353960	34030439	0.6267857554539965	0.269724336226963
chr07	34088051	34598769	0.6654137728233439	0.3127790389363427
chr07	34598770	35010947	0.6243478860782034	0.3931373358579106
chr08	60355	969548	0.6480119122901852	0.3401971139505206
chr08	993243	1601882	0.6587510061374527	0.3425244405752511
chr08	1628334	1989205	0.6574609735785082	0.37432372849765483
chr08	2000589	3325410	0.6306949445200998	0.3712422353249081
chr08	3325434	4072800	0.6914828714153382	0.31017294508372545
chr08	4077666	4718673	0.7069891303191236	0.34094411637534666
chr08	4781688	5510645	0.7463818296506096	0.2300562727243702
chr08	5529792	6842742	0.6772651689038646	0.2881265521421421
chr08	6922439	7805679	0.7274431075908283	0.26778172229581365
chr08	7805697	8706672	0.6848380357989458	0.3171835647181184
chr08	8763886	9664318	0.6626096850873725	0.33167605041300735
chr08	9826163	10861791	0.6189043882894243	0.38603229124844973
chr08	10879780	13067085	0.6100728239870156	0.37656174055927777
chr08	13762816	15682551	0.6491217707040603	0.36277730466847014
chr08	15682602	17627720	0.6796069315507995	0.30754028077437895
chr08	17706075	21635025	0.628087940824396	0.36715878833304494
chr08	21635029	25503152	0.6906869878822596	0.3125415081009892
chr08	25524992	27780053	0.6693569078254669	0.28983838552448055
chr08	27888654	32162591	0.6214343853862407	0.3424041428098266
chr08	32201785	33759025	0.7165694763374951	0.2751617793104705
chr08	33926437	35190779	0.6897525315736763	0.30181856785685196
chr08	35190788	35913458	0.6869557426460977	0.29771039567162016
chr08	35947991	36788912	0.6789399593076082	0.29478158716909364
chr08	36848038	37296639	0.6986210279083983	0.30318980912633414
chr08	37487605	38540413	0.6287826741149303	0.37406552204491617
chr08	38543520	39438586	0.7398204887674482	0.27090720639706906
chr08	39521740	40146316	0.6627918122794229	0.3242692527419304
chr08	40190003	41073251	0.6538688080011484	0.327016574342191
chr08	41073277	41748563	0.6941069387988565	0.3110032015189585
chr08	41748580	42446197	0.7243323601849538	0.24664860278179934
chr08	42474914	43138168	0.7450447333395549	0.25799217945638603
chr08	43138184	43886081	0.6906731854522308	0.30921193812226916
chr08	43904282	44670297	0.6081534066200892	0.36550594950627946
chr08	44670298	44859922	0.44231462079605643	0.5132141663421569
chr09	51113	679137	0.400178647090348	0.6178868516733235
chr09	679141	917085	0.4049490593976128	0.5162662492217471
chr09	921199	1806259	0.3357490290336018	0.6670078990119321
chr09	1877879	2345864	0.6406732465342905	0.37974918000543106
chr09	2360754	2810919	0.9769803110691243	0.025403994410101247
chr09	2810977	3343709	0.972475312420315	0.02499739438348875
chr09	3372724	3759561	0.999822349668883	0.001065472398664728
chr09	3759564	4161902	1	0.0
chr09	4274725	4840972	0.8615171789624827	0.09389654774637227
chr09	4868867	5427400	0.33176313741116714	0.7163152595007506
chr09	5464545	6073066	0.40832931212482926	0.5845987877284036
chr09	6099044	7304237	0.333983496146687	0.6267371387456039
chr09	7304260	7965565	0.3675458873022265	0.5887470351247982
chr09	8009167	8694727	0.6487920622826759	0.3323719811122188
chr09	8706459	9187849	0.761005983582209	0.23205591402175302
chr09	9229985	9744986	0.5571628441243268	0.4775781158335407
chr09	9778012	10352219	0.6621750315494623	0.3340548516199093
chr09	10585061	11157894	0.649475795624722	0.36440677711150227
chr09	11157949	11881031	0.7592667044845162	0.21777499146940757
chr09	11881042	12946560	0.5667368448277345	0.370635395954452
chr09	13012827	15529666	0.6901627774799273	0.3077567725553859
chr09	17466265	20684684	0.6060992292972303	0.3929128579523037
chr09	21247614	24358421	0.7137035650066348	0.29095604350203136
chr09	24872968	28459656	0.669072742136105	0.3314298330326658
chr09	28483870	32088947	0.7104692539302065	0.283188282676886
chr09	32126972	34049468	0.5865798926524349	0.3809516460065355
chr09	34049499	34979539	0.6823089057785935	0.3132780744984681
chr09	35013535	35484183	0.7184733856172971	0.32351585733855986
chr09	35504115	36223486	0.6970570081033173	0.2770649267045765
chr09	36234139	36973387	0.7139157537213467	0.27069852793332616
chr09	36973403	37686413	0.6635400352731625	0.27691675086407186
chr09	37691240	38934985	0.6682238538341195	0.33195801733748825
chr09	38935047	39836648	0.7457341925101422	0.2502933079523334
chr09	39874043	40398257	0.7091436836896953	0.33989228091510837
chr09	40398258	41240283	0.7597203048943866	0.2223520630443416
chr10	601910	4338651	0.7105997079681227	0.2940072774683194
chr10	4338689	6220315	0.6598400487483468	0.3635684603931348
chr10	6778368	10977790	0.5276105580818262	0.48620234779715915
chr10	10977804	13652532	0.7018166708331491	0.30347830194881215
chr10	13652535	14702403	0.7039866372789677	0.28882605123778887
chr10	14707410	15761314	0.6673564893604682	0.34286477492518896
chr10	15761373	17421171	0.6846168358377596	0.32112460843090757
chr10	17438573	19015063	0.6641125469586581	0.31492109892814746
chr10	19089386	21982436	0.6794035694929567	0.28877267539553547
chr10	21989407	23058738	0.676056616899136	0.34574170267555143
chr10	23058753	24054040	0.6451245283230035	0.3153438602872902
chr10	24141231	24839793	0.6077642640220344	0.3794782906292379
chr10	24846130	25436210	0.6905010820512123	0.3262383324973998
chr10	25441501	26093037	0.7241651182662368	0.29119777555763227
chr10	26093062	27073831	0.6646004850829739	0.3177566293175238
chr10	27073852	27609059	0.6820116256080142	0.3126538758148455
chr10	27686453	28258456	0.6958849728001628	0.29346758374281373
chr10	28258489	28994257	0.6703392500559588	0.33640302823746915
chr10	29014180	29632722	0.6435072421810824	0.33406148390183094
chr10	29632747	30316702	0.7629391589923757	0.21730390062888527
chr10	30326795	30716900	0.6005958222445924	0.3963427442420406
chr10	30716909	31243439	0.6962079972359211	0.2832409469284254
chr10	31252766	31603548	0.6631465540535272	0.3024885059622791
chr10	31603551	31988669	0.6712841409385375	0.30075748809064207
chr10	32004759	32629480	0.7144880103911331	0.3495376824634566
chr10	32676710	33413749	0.664318054374059	0.35188290802316574
chr10	33427610	34121308	0.6952798249770406	0.33655078792559645
chr10	34154357	34814516	0.7199782413414113	0.26175695248544906
chr10	34839380	35372874	0.6373403847331719	0.34807523025505144
chr10	35382702	35878631	0.6865349212947599	0.30855412282719136
chr10	35902399	36562884	0.6743599155946317	0.2728147216744332
chr10	36562905	37329961	0.7671609149444003	0.2349775436028621
chr10	37329962	37665347	0.7304097799103173	0.29605829397434424
chr11	182113	1166998	0.971968474066805	0.012810585588051877
chr11	1167063	1531681	0.9951703741187192	0.006227001348414567
chr11	1586830	2357051	0.9002259804708951	0.09256056959844751
chr11	2450439	3715681	0.7146297544951389	0.30750121090314114
chr11	3775874	4967577	0.6387717544930698	0.357347819608334
chr11	5005363	5829749	0.6659389020388546	0.3373925931635418
chr11	5829764	6899973	0.6564867867880942	0.346369220941014
chr11	6937067	7473080	0.6420858645504908	0.2818958172452676
chr11	7473090	9430523	0.7185470871461348	0.2647849084157012
chr11	9445696	10766233	0.6792441804841096	0.32809056074946386
chr11	10903199	15094492	0.689531104362539	0.28467498420121323
chr11	15094496	16424611	0.5943523073775497	0.4003053054294695
chr11	16459854	17804825	0.6740084998411997	0.29182304910997625
chr11	17858111	19366948	0.6384690555492499	0.35527464051705976
chr11	19524824	20650854	0.6045774345034635	0.40827711023669566
chr11	20650859	21202919	0.7035064551182005	0.2976913634796775
chr11	21232764	22389714	0.6876958572275611	0.28112446012700043
chr11	22389734	22938805	0.6937433503402847	0.29983059872043466
chr11	22950064	23839120	0.7138914608031693	0.2838278481832555
chr11	23875649	24839444	0.6951003319141336	0.28476616491487555
chr11	24859805	25411793	0.6761558510127937	0.3448640234116569
chr11	25411797	26166939	0.7224734224102936	0.30119724400603565
chr11	26185162	26836247	0.6232323198471462	0.34175976109175416
chr11	26843298	27259727	0.7256318006882194	0.27177037990314973
chr11	27259728	27913438	0.6871665353600338	0.29044950518771934
