chr	haplotype	start	end	ancestral_group
03 1 866571 1097290 g7
03 1 1097335 1098235 g5
03 1 1098459 1117247 g7
03 1 1119128 1119176 g5
03 1 1119230 1119485 g7
03 1 1121073 2568421 g5
03 1 2568428 2594842 g7
03 1 2594897 2595625 g5
03 1 2595631 2595631 g7
03 1 2595769 2670765 g5
03 1 2670851 10256741 g7
03 1 10304565 23884408 g4
03 1 23884917 24161547 g7
03 1 24161552 24161552 g6
03 1 24161564 24161625 g7
03 1 24161645 24184249 g6
03 1 24184286 24241178 g7
03 1 24241366 24241399 g6
03 1 24241538 24242069 g7
03 1 24242980 24243028 g6
03 1 24243037 24250860 g7
03 1 24250866 24271395 g6
03 1 24271480 24322843 g7
03 1 24322847 24323086 g6
03 1 24323092 24323152 g7
03 1 24323155 24337113 g6
03 1 24337708 24337903 g7
03 1 24337927 24337977 g6
03 1 24338050 24339034 g7
03 1 24339084 24599515 g6
03 1 24601351 24616039 g7
03 1 24616058 24761838 g6
03 1 24761847 24763010 g7
03 1 24763037 24763081 g6
03 1 24763087 24763324 g7
03 1 24763390 24812154 g6
03 1 24812178 24895798 g7
03 1 24895984 24899396 g6
03 1 24899576 25036149 g7
03 1 25038577 25051638 g6
03 1 25058839 25058839 g7
03 1 25058863 25058863 g6
03 1 25058871 25058899 g7
03 1 25058988 25076777 g6
03 1 25076824 25080388 g7
03 1 25080406 25902059 g6
03 1 25926211 25976574 g7
03 1 25976624 26055493 g6
03 1 26057366 26174247 g7
03 1 26198355 26544044 g6
03 1 26544250 26867261 g7
03 1 26867273 26890287 g6
03 1 26890386 26946198 g7
03 1 26946793 26973718 g6
03 1 26973782 27074402 g7
03 1 27074410 27155716 g6
03 1 27156142 28853649 g7
03 1 28889102 28995255 g3
03 1 28995336 29200059 g7
03 1 29200240 29200291 g3
03 1 29200294 29202726 g7
03 1 29202731 30170026 g3
03 1 30178984 30178984 g7
03 1 30179004 30179081 g3
03 1 30179091 30676257 g7
03 1 30676416 30680275 g3
03 1 30680362 30751563 g7
03 1 30751726 30751822 g3
03 1 30751828 30751828 g7
03 1 30751870 30752230 g3
03 1 30752314 30970543 g7
03 1 30970565 31301144 g3
03 1 31301255 31302634 g7
03 1 31302702 31343047 g3
03 1 31343050 31416289 g7
03 1 31442491 31442618 g3
03 1 31442636 31444620 g7
03 1 31444677 31478925 g3
03 1 31478969 31480248 g7
03 1 31480356 31532951 g3
03 1 31532957 33008051 g7
03 1 33008058 33009574 g5
03 1 33009583 33061159 g7
03 1 33061164 35020413 g5
04 0 1 18711769 g4
04 0 18711780 18717210 g7
04 0 18717609 18717665 g4
04 0 18717687 18742932 g7
04 0 18793189 18794079 g4
04 0 18794112 20066368 g7
04 0 20117178 20120494 g4
04 0 20120506 20151716 g7
04 0 20151733 20492558 g4
04 0 20492612 20492771 g7
04 0 20492810 23424561 g4
04 0 23424566 23427690 g7
04 0 23427693 23546797 g4
04 0 23546893 23546893 g7
04 0 23546947 23629745 g4
04 0 23631840 23685670 g7
04 0 23685737 24079227 g4
04 0 24079233 24160628 g7
04 0 24161747 24161747 g4
04 0 24161908 24161908 g7
04 0 24193165 36198722 g4
04 0 36198726 37105743 g7
04 1 1 1003990 g4
04 1 1004027 1004027 g7
04 1 1004163 1284984 g4
04 1 1284997 1287822 g7
04 1 1287833 1311608 g4
04 1 1311621 1396188 g7
04 1 1396302 1396386 g4
04 1 1396492 1403258 g7
04 1 1403263 1403393 g4
04 1 1403500 1403500 g7
04 1 1403559 1665417 g4
04 1 1665445 1669464 g3
04 1 1669736 1669743 g7
04 1 1669756 1669808 g3
04 1 1669820 1669913 g7
04 1 1669923 1789240 g3
04 1 1791939 1895631 g7
04 1 1895635 2164287 g3
04 1 2172551 2172654 g7
04 1 2172658 3634357 g3
04 1 3634365 3634365 g7
04 1 3645425 3645425 g3
04 1 3645623 6186009 g7
04 1 6186051 6212950 g3
04 1 6212956 6212956 g7
04 1 6212962 6218985 g3
04 1 6219000 6219057 g7
04 1 6219072 6219866 g3
04 1 6219898 6219898 g7
04 1 6220714 6235673 g3
04 1 6235938 6268325 g7
04 1 6268359 6581089 g3
04 1 6581203 6583213 g7
04 1 6584649 6662654 g3
04 1 6662678 6795720 g7
04 1 6795762 6825698 g3
04 1 6825773 6871347 g7
04 1 6871671 6904125 g3
04 1 6904128 7248817 g7
04 1 7252494 7252494 g3
04 1 7252510 7253080 g7
04 1 7253122 7253192 g3
04 1 7253197 7567717 g7
04 1 7567756 7773896 g3
04 1 7774917 7775615 g7
04 1 7775620 7882263 g3
04 1 7882397 7932495 g7
04 1 7932501 7967304 g3
04 1 7967322 7971430 g7
04 1 7971473 7971706 g3
04 1 7973514 7974996 g7
04 1 7975151 8022399 g3
04 1 8022408 8040024 g7
04 1 8040104 8040104 g3
04 1 8040113 8058644 g7
04 1 8058754 8145712 g3
04 1 8147699 8154890 g7
04 1 8154922 8156677 g3
04 1 8156756 8157186 g7
04 1 8157191 8414633 g3
04 1 8414639 8463440 g7
04 1 8463455 8463458 g3
04 1 8463473 8465443 g7
04 1 8465455 8466527 g3
04 1 8467258 8467408 g7
04 1 8467477 8470669 g3
04 1 8470699 8475536 g7
04 1 8475560 20065860 g3
04 1 20065950 20124227 g7
04 1 20124243 20124243 g3
04 1 20128162 20128335 g7
04 1 20128405 20223870 g3
04 1 20223883 20225319 g7
04 1 20225383 20225383 g3
04 1 20225593 20225593 g7
04 1 20234768 20320788 g3
04 1 20321069 22174539 g7
04 1 22174712 24259349 g3
04 1 24259430 24303360 g7
04 1 24303384 24303465 g3
04 1 24303616 24440299 g7
04 1 24440497 24525173 g3
04 1 24525353 24525882 g7
04 1 24525921 24955368 g3
04 1 24955875 24956599 g7
04 1 24956630 24995309 g3
04 1 24996411 24997441 g7
04 1 25003893 25004870 g3
04 1 25004891 25009438 g7
04 1 25009445 25055854 g3
04 1 25055893 25270851 g7
04 1 25270861 27037633 g3
04 1 27037658 29194181 g4
04 1 29194184 29644865 g7
04 1 29644873 29660367 g3
04 1 29660388 29669770 g7
04 1 29669842 29671660 g3
04 1 29709693 29712551 g7
04 1 29717784 30438206 g3
04 1 30438223 31104682 g6
04 1 31104736 31109454 g4
04 1 31109668 31109847 g6
04 1 31109908 31117151 g4
04 1 31117433 31117433 g6
04 1 31117446 31126283 g4
04 1 31126418 31162073 g6
04 1 31162578 31168264 g4
04 1 31168304 31196989 g6
04 1 31196992 32626739 g4
04 1 32626742 32956028 g7
04 1 32956048 33029667 g4
04 1 33029709 33031032 g7
04 1 33031134 35231854 g4
04 1 35231861 35232062 g7
04 1 35232075 35239233 g4
04 1 35239236 35299235 g6
04 1 35299378 35346230 g7
04 1 35346397 35346482 g6
04 1 35375872 35375872 g7
04 1 35375921 35411186 g6
04 1 35411414 35484700 g7
04 1 35484815 35535808 g6
04 1 35535819 35536203 g7
04 1 35536369 35573003 g6
04 1 35573150 35657993 g7
04 1 35658038 35670309 g6
04 1 35670384 35682658 g7
04 1 35682665 35682665 g6
04 1 35682752 35767534 g7
04 1 35767625 35816611 g6
04 1 35816644 36275259 g7
04 1 36275396 37105743 g6
05 0 1 1013782 g5
05 0 1013791 1015596 g7
05 0 1015607 1101481 g5
05 0 1101614 1721512 g7
05 0 1721970 3259744 g4
05 0 3259774 3259780 g7
05 0 3259786 3265704 g4
05 0 3266058 3268696 g7
05 0 3269806 3419491 g4
05 0 3419521 3422876 g7
05 0 3422897 3422978 g4
05 0 3423014 3423014 g7
05 0 3423071 3423353 g4
05 0 3423359 3423550 g7
05 0 3423563 3443922 g4
05 0 3443958 3537485 g7
05 0 3537703 3561065 g4
05 0 3561072 5533745 g7
05 0 5533758 8633719 g4
05 0 8633746 10342092 g7
05 0 10342181 32623526 g4
05 0 32623550 32823170 g7
05 0 32823203 32823203 g6
05 0 32824881 32827748 g7
05 0 32827794 33660289 g6
05 0 33660328 35388721 g7
05 0 35389058 35389058 g5
05 0 35389494 35408747 g7
05 0 35412974 35421058 g5
05 0 35421061 35421061 g7
05 0 35421125 35434526 g5
05 0 35434550 35670557 g7
05 0 35670563 35670563 g5
05 0 35670865 35679995 g7
05 0 35680439 35751034 g5
05 0 35753355 35753355 g7
05 0 35753372 35834577 g5
05 0 35834580 35837197 g7
05 0 35885349 35887198 g5
05 0 35935719 35936144 g7
05 0 35936250 35936274 g5
05 0 35936388 35936388 g7
05 0 35936532 36727225 g5
05 0 36737141 37132761 g7
05 0 37132767 37161117 g6
05 0 37161165 37161748 g7
05 0 37161753 37161902 g6
05 0 37161943 37666169 g7
05 0 37666217 38413470 g3
05 0 38415123 38415123 g7
05 0 38415285 38432078 g3
05 0 38432093 38460219 g7
05 0 38460243 38463083 g3
05 0 38485281 38485488 g7
05 0 38485520 38530143 g3
05 0 38531370 38536654 g7
05 0 38536721 38539289 g3
05 0 38539297 38628298 g7
05 0 38628302 38628302 g3
05 0 38628359 38628523 g7
05 0 38628559 38628559 g3
05 0 38628737 38628737 g7
05 0 38630633 38634509 g3
05 0 38634818 41853232 g7
05 1 1 691450 g7
05 1 691704 41853232 g4
06 0 1 3030334 g4
06 0 3030376 3381664 g7
06 0 3381679 3381679 g6
06 0 3382784 3575114 g7
06 0 3575162 3820884 g6
06 0 3820977 3886422 g7
06 0 3886482 3886878 g6
06 0 3887199 3887763 g7
06 0 3887848 3919233 g6
06 0 3919320 3975311 g7
06 0 3975356 3979766 g6
06 0 3979871 5292687 g7
06 0 5292735 6670163 g3
06 0 6670180 6716312 g7
06 0 6716457 7108772 g3
06 0 7108952 7109060 g7
06 0 7109086 7109130 g3
06 0 7109133 7137541 g7
06 0 7137554 7148667 g3
06 0 7148682 7148682 g7
06 0 7148819 7203218 g3
06 0 7203295 7302855 g7
06 0 7302922 7303022 g3
06 0 7303101 7706118 g7
06 0 7763623 7937969 g3
06 0 7938224 7938224 g7
06 0 7938290 8011704 g3
06 0 8011794 8080216 g7
06 0 8080253 9565811 g3
06 0 9565821 9959655 g7
06 0 9959664 9959728 g4
06 0 9959784 9959790 g7
06 0 9959871 10728693 g4
06 0 10728731 13331381 g7
06 0 13331537 14866014 g5
06 0 14866023 15991245 g7
06 0 15991325 16023532 g3
06 0 16023627 16124956 g7
06 0 16124970 16124987 g3
06 0 16125016 16168637 g7
06 0 16168926 16660457 g3
06 0 16660538 16660557 g7
06 0 16670184 16670280 g3
06 0 16670380 17001225 g7
06 0 17001259 27204320 g3
06 0 27204488 27204488 g7
06 0 27204518 27817717 g3
06 0 27817754 27942231 g7
06 0 27942267 28177548 g3
06 0 28177571 28178057 g7
06 0 28178197 28189798 g3
06 0 28189815 28194810 g7
06 0 28195125 28203729 g3
06 0 28203759 28203759 g7
06 0 28203779 28244094 g3
06 0 28244108 29013113 g7
06 0 29013161 30207716 g5
06 0 30207770 30207770 g7
06 0 30207794 30294925 g5
06 0 30295994 30304409 g7
06 0 30304424 30304440 g5
06 0 30304457 30579897 g7
06 0 30580427 30693741 g5
06 0 30693769 30711032 g7
06 0 30711130 30711291 g5
06 0 30711318 30762813 g7
06 0 30762943 30762997 g5
06 0 30763074 30794389 g7
06 0 30794395 30794440 g5
06 0 30794473 30796088 g7
06 0 30796280 30796337 g5
06 0 30800543 31020394 g7
06 0 31020497 31037902 g5
06 0 31037960 31037960 g7
06 0 31037995 37593364 g5
06 1 1 888341 g7
06 1 888937 6880344 g6
06 1 6880559 6884189 g7
06 1 6884360 6898770 g6
06 1 6898781 6919243 g7
06 1 6919258 6919258 g6
06 1 6920168 6920289 g7
06 1 6920324 6920334 g6
06 1 6920379 6929208 g7
06 1 6929299 8391094 g6
06 1 8391151 10844213 g7
06 1 10844239 12694349 g6
06 1 12694364 24574452 g7
06 1 24574604 24698946 g5
06 1 24698952 24698952 g7
06 1 24699214 24699600 g5
06 1 24699603 24699672 g7
06 1 24699678 25253341 g5
06 1 25253422 31020580 g7
06 1 31023460 31146750 g3
06 1 31146859 31148646 g7
06 1 31148870 31148929 g3
06 1 31148949 32670815 g7
06 1 32670950 32940936 g4
06 1 32940957 32941233 g7
06 1 32941270 32941405 g4
06 1 32941416 32941834 g7
06 1 32941845 32944990 g4
06 1 32945078 33079460 g7
06 1 33079495 34055358 g5
06 1 34055373 34166311 g7
06 1 34166679 34166794 g5
06 1 34167197 34167341 g7
06 1 34168897 34169017 g5
06 1 34169078 34169143 g7
06 1 34172350 34175050 g5
06 1 34175116 34182178 g7
06 1 34182276 34258212 g5
06 1 34258337 34258526 g7
06 1 34258533 34326448 g5
06 1 34326463 37593364 g7
07 0 1 1465320 g4
07 0 1465329 4019138 g7
07 0 4020538 4020538 g5
07 0 4020545 4020553 g7
07 0 4020582 4020582 g5
07 0 4020603 4029314 g7
07 0 4029371 4029371 g5
07 0 4029473 4032291 g7
07 0 4032297 4032440 g5
07 0 4032551 4032551 g7
07 0 4032554 4032554 g5
07 0 4032594 4048296 g7
07 0 4048321 4048321 g5
07 0 4048401 4952072 g7
07 0 4952127 5368730 g5
07 0 5391684 5395827 g7
07 0 5395900 5395900 g5
07 0 5398039 5398039 g7
07 0 5399986 5400459 g5
07 0 5452192 5452192 g7
07 0 5452309 5470183 g5
07 0 5470200 5481160 g7
07 0 5482295 5559481 g5
07 0 5559494 5565260 g7
07 0 5565278 5803226 g5
07 0 5803281 5849469 g7
07 0 5850822 5894979 g5
07 0 5894994 5901305 g7
07 0 5901560 5903072 g5
07 0 5903078 5903078 g7
07 0 5903108 5904178 g5
07 0 5905772 5905772 g7
07 0 5905777 5963139 g5
07 0 5963183 5963300 g7
07 0 5963486 5963486 g5
07 0 5963501 5998481 g7
07 0 5998655 5999004 g5
07 0 5999027 5999361 g7
07 0 5999375 5999382 g5
07 0 5999409 6013827 g7
07 0 6013836 6106625 g5
07 0 6106836 6107078 g7
07 0 6107167 6107167 g5
07 0 6107194 6189221 g7
07 0 6189250 6221515 g5
07 0 6221575 6224857 g7
07 0 6224864 6245068 g5
07 0 6245152 6251738 g7
07 0 6251751 6251781 g5
07 0 6251808 6252183 g7
07 0 6252255 6255882 g5
07 0 6255894 6256293 g7
07 0 6256304 6256556 g5
07 0 6257941 6632926 g7
07 0 6633071 6635528 g5
07 0 6635642 6638235 g7
07 0 6639125 6639142 g5
07 0 6660038 8644335 g7
07 0 8644369 8687669 g5
07 0 8687865 8687865 g7
07 0 8687871 10411077 g5
07 0 10411096 10411099 g7
07 0 10415798 10415798 g5
07 0 10415831 10417607 g7
07 0 10442354 10467263 g5
07 0 10467270 10708966 g7
07 0 10708983 11007876 g5
07 0 11007890 11007890 g7
07 0 11007915 11012815 g5
07 0 11012825 11012825 g7
07 0 11039796 15152188 g5
07 0 15152196 15152315 g7
07 0 15158358 15160946 g5
07 0 15161171 15361545 g7
07 0 15361558 15361558 g5
07 0 15363215 15555177 g7
07 0 15555190 15622913 g5
07 0 15622922 27397329 g7
07 0 27397349 27397587 g5
07 0 27397622 27456463 g7
07 0 27456510 27456786 g5
07 0 27457414 27503479 g7
07 0 27505442 27648212 g5
07 0 27648561 27651528 g7
07 0 27679862 27702866 g5
07 0 27702890 27706324 g7
07 0 27706443 27777935 g5
07 0 27777956 27778601 g7
07 0 27778609 35028021 g5
07 1 1 1405672 g7
07 1 1405807 8405634 g6
07 1 8410360 8413649 g7
07 1 8413695 8421665 g6
07 1 8421810 9439925 g7
07 1 9439942 9559397 g6
07 1 9559706 9567583 g7
07 1 9567598 24886227 g6
07 1 24888857 24889041 g7
07 1 24889111 24889336 g6
07 1 24889339 24946057 g7
07 1 24950282 24951038 g6
07 1 24951059 26908526 g7
07 1 26908529 27019306 g6
07 1 27019320 27227206 g7
07 1 27251691 27252647 g6
07 1 27252653 27648561 g7
07 1 27651024 27706443 g6
07 1 27710811 27716306 g7
07 1 27716356 30279541 g6
07 1 30279580 30287883 g7
07 1 30288174 30358488 g6
07 1 30358524 30386708 g7
07 1 30386714 32028482 g6
07 1 32028585 32101662 g7
07 1 32102770 33092654 g6
07 1 33093772 33094471 g7
07 1 33094522 33140397 g6
07 1 33164245 33201794 g7
07 1 33202334 33202334 g6
07 1 33202347 33204847 g7
07 1 33204892 33227637 g6
07 1 33306503 33308500 g7
07 1 33308509 33308732 g6
07 1 33308769 33321000 g7
07 1 33321021 33553957 g6
07 1 33554223 33554233 g7
07 1 33555143 35028021 g6
08 0 1 1567864 g5
08 0 1567924 1567996 g7
08 0 1568014 1568101 g5
08 0 1568160 1573251 g7
08 0 1573349 1573349 g5
08 0 1573376 2567885 g7
08 0 2567975 2661927 g6
08 0 2662027 2705499 g7
08 0 2705609 2720474 g6
08 0 2720927 2728937 g7
08 0 2728951 2735475 g6
08 0 2737421 2747451 g7
08 0 2747507 2747669 g6
08 0 2747910 2827930 g7
08 0 2827943 37676606 g6
08 0 37676719 37784746 g7
08 0 37784761 37785266 g6
08 0 37787255 37793673 g7
08 0 37793676 38038691 g6
08 0 38038715 38324631 g7
08 0 38324673 39095283 g3
08 0 39095289 39909290 g7
08 0 39924644 39932038 g5
08 0 39932078 39932082 g7
08 0 39932106 39932358 g5
08 0 39933368 39933368 g7
08 0 39933478 39965002 g5
08 0 39984001 39985503 g7
08 0 39985511 39985533 g5
08 0 39985548 40035012 g7
08 0 40035018 40035018 g5
08 0 40037270 40054480 g7
08 0 40054492 40420038 g5
08 0 40420490 40420490 g7
08 0 40420525 40428388 g5
08 0 40428534 40489221 g7
08 0 40500585 40500668 g5
08 0 40500941 40502128 g7
08 0 40503510 40532057 g5
08 0 40532063 40532366 g7
08 0 40532412 40532412 g5
08 0 40532444 40629458 g7
08 0 40633959 40635382 g5
08 0 40637315 40854191 g7
08 0 40854198 40905836 g5
08 0 40907116 41612186 g7
08 0 41612351 42235051 g5
08 0 42235062 43962972 g7
08 0 43963017 44095863 g5
08 0 44119653 44119786 g7
08 0 44120616 44889171 g5
08 1 1 1601438 g7
08 1 1601471 3506935 g3
08 1 3507093 3507469 g7
08 1 3528935 3634728 g3
08 1 3634745 10453758 g7
08 1 10453764 40854634 g4
08 1 40857721 40857721 g7
08 1 40857821 40890820 g4
08 1 40890873 40890955 g7
08 1 40896303 40896303 g4
08 1 40896309 44889171 g7
09 0 1 5195989 g4
09 0 5196001 5218456 g7
09 0 5218474 5252342 g4
09 0 5252397 5254417 g7
09 0 5254433 5254433 g4
09 0 5254446 5254963 g7
09 0 5255003 5255190 g4
09 0 5255194 5386983 g7
09 0 5387809 5390279 g4
09 0 5390764 5508741 g7
09 0 5508790 5517046 g4
09 0 5517105 5517369 g7
09 0 5517441 5630691 g4
09 0 5630820 5688794 g7
09 0 5688850 6814430 g4
09 0 6814588 6942769 g7
09 0 6942900 6943731 g4
09 0 6943938 7199300 g7
09 0 7199349 7199627 g5
09 0 7199645 7199660 g7
09 0 7199677 7522845 g5
09 0 7542119 7667236 g7
09 0 7667531 7667531 g3
09 0 7667593 8703087 g7
09 0 8703329 10937052 g6
09 0 10942324 11247976 g7
09 0 11248024 11248024 g4
09 0 11248237 11248237 g7
09 0 11248295 37191050 g4
09 0 37191213 37242505 g7
09 0 37242552 41306725 g6
09 1 1 2001304 g7
09 1 2001322 4636616 g4
09 1 4636697 4636697 g3
09 1 4636814 4638649 g4
09 1 4638682 8680170 g3
09 1 8680218 9110727 g7
09 1 9112685 9112787 g6
09 1 9112802 9209398 g7
09 1 9210877 9268347 g6
09 1 9268366 9449435 g7
09 1 9449441 9505377 g6
09 1 9516727 11312886 g7
09 1 11312907 12488291 g5
09 1 12488356 35739242 g7
09 1 35744792 35862458 g4
09 1 35862558 35863411 g7
09 1 35863429 35863429 g4
09 1 35863548 35863666 g7
09 1 35863672 35864562 g4
09 1 35864575 35865087 g7
09 1 35865150 36464043 g4
09 1 36464048 37545851 g7
09 1 37545854 37545854 g3
09 1 37545863 37547914 g7
09 1 37547933 38057276 g3
09 1 38057288 38057324 g7
09 1 38057342 38057863 g3
09 1 38057933 38699732 g7
09 1 38699735 41306725 g4
10 0 1 29699370 g4
10 0 29704666 29708408 g7
10 0 29708430 29708430 g4
10 0 29708497 30070110 g7
10 0 30070175 30087373 g6
10 0 30087460 30141574 g7
10 0 30141607 30141607 g6
10 0 30141616 30141745 g7
10 0 30141805 30142267 g6
10 0 30142284 30210269 g7
10 0 30210319 30212356 g6
10 0 30212807 30212889 g7
10 0 30213399 30216881 g6
10 0 30219235 30243549 g7
10 0 30243703 30247850 g6
10 0 30247925 30249398 g7
10 0 30252235 30291761 g6
10 0 30291767 30292797 g7
10 0 30292802 30292925 g6
10 0 30292943 30553156 g7
10 0 30553165 30553165 g6
10 0 30554039 30593326 g7
10 0 30593386 30593389 g6
10 0 30593413 30597011 g7
10 0 30597084 30613424 g6
10 0 30613442 30634118 g7
10 0 30634173 30639045 g6
10 0 30639144 30639555 g7
10 0 30641371 30646271 g6
10 0 30648371 30648593 g7
10 0 30648629 30654880 g6
10 0 30654883 30660108 g7
10 0 30660189 32183106 g6
10 0 32184471 32185776 g7
10 0 32187493 32196656 g6
10 0 32213143 32213180 g7
10 0 32213510 32264091 g6
10 0 32265010 32267787 g7
10 0 32269293 32269293 g6
10 0 32269296 32373548 g7
10 0 32373562 32416309 g6
10 0 32416332 32453141 g7
10 0 32453175 33681666 g6
10 0 33681699 34476362 g7
10 0 34476848 34478264 g6
10 0 34478270 34479858 g7
10 0 34479870 36009919 g6
10 0 36010024 36012110 g7
10 0 36012120 37674811 g4
10 1 1 4492171 g5
10 1 4492174 4492174 g7
10 1 4492213 4492264 g5
10 1 4492324 4493446 g7
10 1 4493563 4493941 g5
10 1 4493986 4493986 g7
10 1 4494040 4494059 g5
10 1 4494067 4494145 g7
10 1 4494151 4494368 g4
10 1 4496220 5007413 g7
10 1 5007416 5010208 g4
10 1 5010216 25683259 g7
10 1 25683273 25683333 g5
10 1 25683346 25685870 g7
10 1 25685888 25726135 g5
10 1 25726139 25726412 g7
10 1 25726463 25838034 g5
10 1 25838057 25838094 g7
10 1 25838124 25838130 g5
10 1 25838178 26663741 g7
10 1 26663768 27927279 g5
10 1 27927964 27928087 g7
10 1 27928351 28119206 g5
10 1 28119218 28137255 g7
