chr	start	end	AA	BB
chr04	26919023	27479643	0.5395681247800992	0.4814894844794362
chr04	27496924	28082652	0.4581833470783969	0.5318350861945033
chr04	28124038	28635734	0.46945578053460923	0.5451593400190067
chr04	28816933	29701978	0.48419687706091674	0.49427592057564645
chr04	29702072	30311643	0.4628083949500653	0.5530027673549167
chr04	30316308	30865744	0.4896839252502302	0.5076184940461028
chr04	30911176	31412234	0.5500417270901917	0.44083295460327343
chr04	31452300	31873279	0.5198399792643706	0.4847200386325958
chr04	31912421	32307796	0.47899051949524085	0.4564825106696224
chr04	32307808	33216623	0.49607212741590223	0.49736376856435566
chr04	33278538	33709316	0.5025926520951292	0.4987755490825503
chr04	33716399	34170761	0.47665027830360573	0.48795800144854873
chr04	34170766	34534582	0.4851637110191407	0.5312766897134688
chr04	34541324	35038890	0.5302890868301103	0.46221139882629964
chr04	35038912	35680328	0.5088636306516848	0.4962742260528437
chr04	35690579	35960631	0.4793799726565384	0.5169141228715676
chr04	35960674	36578968	0.47582053191506973	0.5139622439553748
chr04	36578969	37039672	0.5010163355762737	0.4881623487578792
chr05	41154	493677	0.4622509933352044	0.5227260005108456
chr05	524956	1082239	0.5398541449878725	0.44617843857621803
chr05	1104718	1931622	0.5103666364743535	0.4920736757850951
chr05	1952866	2336696	0.5732282093033654	0.43752508759216074
chr05	2352683	2832081	0.4297462902053793	0.5253121799547131
chr05	2884892	3574464	0.5089381331730547	0.49674071536140224
chr05	3574530	4178999	0.5190660886265595	0.4936836939247619
chr05	4211654	4641258	0.5176020778282763	0.4983278582992437
chr05	4663099	5120730	0.5260264744846955	0.4935615572904657
chr05	5120737	5430172	0.5139344053783291	0.4705183215731627
chr05	5430199	5936056	0.5345640983002352	0.4562219820873444
chr05	5962181	6303854	0.5650394130039555	0.4432474944953552
chr05	6318367	7198964	0.48306106935100485	0.44338495688098606
chr05	7198975	7495029	0.4995331079144522	0.5016791332672195
chr05	7502649	7869906	0.41621335808320603	0.5655992253345243
chr05	7891863	8230653	0.504856438483811	0.47110001807595564
chr05	8255662	8864316	0.45604154237929223	0.5063945430639106
chr05	8883533	9450179	0.5322373783008435	0.4517736582252045
chr05	9450187	10034116	0.46768899936662633	0.5162360803625228
chr05	10034123	10712676	0.5053934171515485	0.5191632898633889
chr05	10738102	11326585	0.4882081027151824	0.45918786495720565
chr05	11365187	14628617	0.49116417884302854	0.4805205100071568
chr05	14771144	17486674	0.47131143028226713	0.4937802975833133
chr05	17486689	19090601	0.5114850413792505	0.49741463958355037
chr05	19090610	19806268	0.4978201118189423	0.4772656788640102
chr05	19806294	21133410	0.4963246817084603	0.48563242311768445
chr05	21560054	22180346	0.5215888748860802	0.4210126231909392
chr05	22180370	24334582	0.5061470601625926	0.4984704324711018
chr05	24334635	26929744	0.49318999440263217	0.5323634602755888
chr05	27172635	29152902	0.45541648860390876	0.5355461646951796
chr05	30267739	32426079	0.4972572379293802	0.5003284982684325
chr05	32426131	33323664	0.4887956738463458	0.4991083434979305
chr05	33471032	34310132	0.4881930530560437	0.4652214167742281
chr05	34312219	35286439	0.4723021493120867	0.4301976465907744
chr05	35286478	36031941	0.4742306998003771	0.5363423866965038
chr05	36031963	36447034	0.5085093459748516	0.4743560919743806
chr05	36458602	36973794	0.46729839222201874	0.5266396749912526
chr05	36973815	37703432	0.5030665527404368	0.5079479100475476
chr05	37703436	38046392	0.5448114195810697	0.42208196810954196
chr05	38054339	38650683	0.5105144670484509	0.39816939591324285
chr05	38650692	39055195	0.5431486083849557	0.4772071836431666
chr05	39063702	39475407	0.4758515953371192	0.48323287941959686
chr05	39493176	39786707	0.5153071142441124	0.4713486341842034
chr05	39786753	40482668	0.5002164625637686	0.47589434488559423
chr05	40501290	41138178	0.49775908800598123	0.5196226466463364
chr05	41138264	41614117	0.5640569432161133	0.44836605538472135
chr05	41614118	41717309	0.5923821560050346	0.4262496710173032
chr06	97902	607681	0.527986663135173	0.42224159986124454
chr06	634671	1505760	0.4823525836928818	0.5223580633156323
chr06	1505779	2156939	0.47167028710554715	0.5390366460949543
chr06	2171006	2805038	0.5092844838567009	0.3898871756791232
chr06	2882294	3319644	0.5061193503393097	0.4996664808669024
chr06	3332232	4094167	0.4838013227076552	0.5275297316846784
chr06	4094284	4483245	0.4646202741453778	0.5284688928361233
chr06	4483270	4897067	0.47956048963276987	0.5253301578234746
chr06	4935926	5374379	0.5568334392270476	0.43030671604418763
chr06	5394661	5824001	0.4703652102280036	0.47376195284533684
chr06	5851466	6400292	0.48389323054901046	0.527075862272891
chr06	6421252	6850259	0.5152005454753467	0.49456403840212176
chr06	6850262	7218038	0.5724922924163416	0.3831523727952903
chr06	7241373	7802744	0.4858273773762664	0.49514768664513253
chr06	7816756	8001634	0.5327389544643377	0.47718251502593934
chr06	8011101	8494674	0.4319988156949534	0.5759982361620394
chr06	8516226	8874553	0.5075765612960428	0.4506814284826887
chr06	8881675	9395841	0.5878767556171027	0.43483858835614775
chr06	9400524	9916249	0.4953100290022722	0.49135975920929864
chr06	10047332	10394857	0.482272430675864	0.5221767654096942
chr06	10473787	11038335	0.4782713932026171	0.53004589311751
chr06	11038352	11587873	0.4811760725213381	0.5248929883147558
chr06	11614537	11991555	0.5190794774883506	0.4954211943442234
chr06	11991585	12622071	0.4959738729247025	0.4933817887355567
chr06	12695050	14002795	0.5262410002163919	0.48067371689678
chr06	14050371	15269502	0.4830483524125459	0.5390484619231894
chr06	15286427	16175967	0.5101166409438027	0.500221941974108
chr06	16185184	17147987	0.5336479773554839	0.5144345625554565
chr06	17148004	19688208	0.5532075344609719	0.4583011454275588
chr06	19688211	21434154	0.488322259303923	0.5136859182119905
chr06	21434163	22495857	0.4578945543850931	0.5121592650313821
chr06	22495867	23351172	0.5004703310378646	0.5129403526348179
chr06	23735190	24877971	0.5572255436948438	0.46019693449147364
chr06	24887752	26018046	0.5163857483732524	0.49989988776171534
chr06	26018064	27857903	0.5587337339605887	0.449358132180613
chr06	27857906	28947479	0.5166499116178276	0.5105908829657204
chr06	28947483	29592894	0.49825247988376586	0.5162498773036331
chr06	29592922	30226351	0.4964718915546183	0.5384617607189913
chr06	30237777	30664897	0.49480431779873035	0.5366294012086722
chr06	30688660	31352958	0.48331488509141485	0.5265577180994999
chr06	31352993	32040392	0.43584023578949244	0.5565080251567726
chr06	32040423	32719940	0.5211344664041354	0.4730165286441323
chr06	32720839	33787872	0.5263243347164551	0.450816906531177
chr06	33787879	34360561	0.544286621190809	0.46394149650811595
chr06	34369811	34651900	0.4585121946108232	0.5241265003326004
chr06	34715709	35439946	0.49506565477946235	0.515964649244195
chr06	35439969	35927649	0.4677340160838844	0.5359880485280297
chr06	35927657	36232166	0.5647359204546591	0.43689282140090263
chr06	36235765	36994490	0.544633319273742	0.4599034549299991
chr06	36994491	37576547	0.5527721341070438	0.4775241808363313
chr07	64700	653562	0.48513619601969693	0.5192866243190044
chr07	661146	1196067	0.5100695891487753	0.47995921541648395
chr07	1196070	1829949	0.5307899517387878	0.4389848515364887
chr07	1847587	2231923	0.5537517400256007	0.4775673253771552
chr07	2231968	2824509	0.49557729224077945	0.5082181343724486
chr07	2824555	3259249	0.47524823099122276	0.5001779919461876
chr07	3259273	3645136	0.5502851717741926	0.46007742238546834
chr07	3667372	4230654	0.468302720118494	0.535336772850376
chr07	4240004	4551577	0.5062219758260336	0.4835083485409912
chr07	4564108	4892397	0.45435994965574866	0.5412202866878558
chr07	4959274	5420224	0.4858001194939337	0.5050739816753081
chr07	5420257	5757534	0.5343369755039846	0.5146701322234787
chr07	5757566	6376172	0.5124174606454037	0.5159198608946259
chr07	6381632	6913419	0.4306692329367647	0.5076612999849014
chr07	6913443	7215110	0.5237883458813825	0.4899293731611439
chr07	7220741	7773522	0.46581791595043737	0.531471516063597
chr07	7773582	8267142	0.5085869247486691	0.44847367512724307
chr07	8267191	8647786	0.45182459234809824	0.5358811000203829
chr07	8660962	9208473	0.5235034896622266	0.4166234665349763
chr07	9210380	9689556	0.48653169921972794	0.49847176001301235
chr07	9725924	10126057	0.5298442048717235	0.45661312110980945
chr07	10183593	10839523	0.47179235413106685	0.5695631721508623
chr07	10877535	11851427	0.4728595766872616	0.5138736453265493
chr07	11854189	13057590	0.5064682453668732	0.4692279773893433
chr07	13153719	15372950	0.5178441336428931	0.4550730126578998
chr07	15471312	17352934	0.49829924752408633	0.5337869661438264
chr07	17352977	21932597	0.5196904603915483	0.49212492081669995
chr07	22257001	24888875	0.5471834357100567	0.46674007622093006
chr07	24888903	26920281	0.5654101469864722	0.43833411405558914
chr07	27066410	27683283	0.49287223658800355	0.5078242110251421
chr07	27721641	28322465	0.4721651981198867	0.43665064669060044
chr07	28468696	29575165	0.5196519941720653	0.5256308854900147
chr07	29575176	30480677	0.5153013277882543	0.4998060472594227
chr07	30508722	31219477	0.48850981807197813	0.5055282922080327
chr07	31219501	31756623	0.5142813609875283	0.43719325495258
chr07	31756831	32257033	0.47784592836806533	0.48330415689661377
chr07	32291685	32812209	0.4636771314727308	0.56854050966077
chr07	32812222	33085009	0.5364784637838107	0.5145158800879425
chr07	33117290	33507213	0.5103246093012405	0.508485653845208
chr07	33516023	34030439	0.4908360995948612	0.5563132137353234
chr07	34088051	34360186	0.5402452904397183	0.45639450030183726
chr07	34360195	34869734	0.46837057766875345	0.5112109355922091
chr07	34869735	35021330	0.47093297656208644	0.5350443642708206
chr08	60355	883088	0.4704663654445983	0.5236479667632911
chr08	928379	1400977	0.5269134542850584	0.4600778738616205
chr08	1424042	1652293	0.4892767801461368	0.5121805347686699
chr08	1660985	2000619	0.48759490832528607	0.4993045890030219
chr08	2011492	2885131	0.5279474101874783	0.481654451947258
chr08	2950109	3469794	0.5661597875324569	0.44051465570043613
chr08	3509477	4047255	0.5416378634657167	0.4588666201648712
chr08	4072800	4489948	0.5091050346326905	0.5019352330815723
chr08	4578419	5179786	0.5356919419515132	0.4694192606316769
chr08	5179791	5855973	0.4935573365263092	0.4959783840316742
chr08	5856035	6906916	0.5163468926679493	0.4490584928751955
chr08	6922439	7686231	0.5210203602076596	0.4920001992379132
chr08	7691855	8038106	0.5221442258239137	0.4670949479224723
chr08	8066479	8577891	0.4964384104711267	0.5084531909123093
chr08	8673392	9188052	0.5794279251228616	0.4083949419269858
chr08	9217200	9826153	0.4969061520449049	0.5216598064991421
chr08	9826163	10698309	0.5288657312094351	0.45711780028628435
chr08	10698313	11997120	0.4651304832850922	0.5071145082710009
chr08	12106385	14851811	0.49199311268225704	0.5211916343388926
chr08	14854190	15682602	0.4615642760354435	0.5447594693940679
chr08	15741307	17130927	0.4479215194304558	0.5470348141843413
chr08	17219404	19522843	0.5368885332684635	0.45879852668136417
chr08	19522874	22061089	0.5332822486915016	0.4734538283115292
chr08	22061119	25111775	0.5214467162954733	0.47638863005615534
chr08	25111796	26956859	0.5441413576248789	0.4606081223560132
chr08	26956911	28432553	0.5205004388410793	0.45334488355239894
chr08	28497811	32162717	0.5180037048533667	0.4876184848253775
chr08	32201785	33198417	0.5255572265349625	0.4758295123520328
chr08	33262819	34507514	0.4845507115039632	0.5017651420622139
chr08	34544336	35009262	0.4969596317293281	0.5037945847934617
chr08	35076872	35677099	0.4724777338689847	0.5361577656326666
chr08	35685813	36221592	0.49152292216205484	0.4991567010737199
chr08	36221600	36813228	0.5217085622888334	0.48297728034032517
chr08	36813281	37228060	0.48756720897030525	0.5204936442762147
chr08	37228176	37961985	0.47357736740326295	0.4926347680848883
chr08	37961999	38562696	0.5387501544868618	0.44562588299207084
chr08	38588290	39375061	0.7589294039368665	0.27338837663290466
chr08	39385593	40000116	1	0.0019929479528715136
chr08	40014229	40500838	1	0.00141184951302798
chr08	40500844	41166951	1	0.0008973592326409799
chr08	41166973	41748550	1	0.0025750203547793117
chr08	41748563	42364747	0.9883114304964511	0.0
chr08	42364752	42934534	0.9996370228223606	0.0015596056065430935
chr08	42934552	43250772	1	0.0
chr08	43289900	43917609	1	0.003831502538185631
chr08	43917644	44489481	0.9969975404371771	0.006556842554661154
chr08	44489482	44859922	0.9307648369500926	0.0366875286520071
chr09	51113	679088	0.4913183716753165	0.4767504545136406
chr09	679102	883095	0.53030433767546	0.4533192485754242
chr09	883105	1322001	0.4491596690754468	0.5005642393754276
chr09	1322055	2019208	0.500327990322636	0.5053605820186238
chr09	2025957	2323041	0.7217269858846728	0.2688308512912054
chr09	2323047	2700692	0.9831691971427293	0.019901190997110112
chr09	2757926	3090259	0.9983653811030162	0.0018411788887084518
chr09	3090285	3374736	1	0.0
chr09	3402998	3668119	0.9995763421858811	0.001027814369872705
chr09	3668166	4030869	0.9841380753080046	0.024136783903533885
chr09	4047077	4409946	0.9785464534040376	0.002573770610942454
chr09	4409961	4868867	0.8770734675468473	0.14962188934984189
chr09	4873520	5297294	0.5233363666446268	0.45788919859552485
chr09	5337617	5873906	0.551655295571959	0.4488689464160041
chr09	5873929	6310143	0.49495132589630564	0.48641864169535143
chr09	6318971	7188058	0.47400817898714426	0.5198438867954286
chr09	7220183	7573093	0.48844601172976554	0.47087508122804905
chr09	7582278	8009167	0.5007858507211532	0.49232978700407715
chr09	8051762	8432807	0.5129427893918026	0.46512670870049083
chr09	8447929	8843689	0.5090201652409319	0.4677669167508836
chr09	8848738	9275888	0.5475097635026804	0.44289850373485123
chr09	9280623	9797262	0.552024300717775	0.44565975048440704
chr09	9806269	10352219	0.5032246820991854	0.47995798498653125
chr09	10375847	10995635	0.5002755675726281	0.5107258891783681
chr09	10995643	11621256	0.5269108837238484	0.45694105269577956
chr09	11621295	12298020	0.5279060314851057	0.46697706477591944
chr09	12307235	12919581	0.5025002475333131	0.4680075162946307
chr09	12919616	14976231	0.4944392322312216	0.5135953059415361
chr09	14976329	17927347	0.4880661021441214	0.470484743603081
chr09	18088580	19698280	0.47496682792031103	0.5115215501464995
chr09	19698315	23695642	0.5029506738214823	0.5299260109713589
chr09	23695676	26633372	0.5359926365891126	0.45473892944015815
chr09	26633384	28459644	0.5140441009762017	0.4947179481563275
chr09	28459656	30828144	0.5190638832301246	0.4877634861287548
chr09	31075378	32425242	0.48784237280021403	0.4735389164333794
chr09	32425250	34049468	0.4969121961116381	0.49858810199598946
chr09	34049499	34443664	0.48459030471734227	0.5111516628153882
chr09	34443691	35054704	0.4937151903417092	0.4861557911046692
chr09	35054716	35651879	0.5076002798697216	0.5022436132549134
chr09	35739165	36105970	0.5285209931286867	0.39077007102276784
chr09	36105984	36714201	0.4911392923198621	0.5336483831702318
chr09	36864111	37009920	0.42842398639381113	0.5771637587347671
chr09	37048485	37622592	0.5164355663490457	0.4415538988899698
chr09	37642296	38464048	0.48213397198393504	0.5118284408079485
chr09	38464084	39416284	0.5230772129502228	0.4759324663827411
chr09	39416298	39822365	0.5375001819960747	0.4842402576509239
chr09	39822375	40345762	0.46446135769637403	0.5655042137274541
chr09	40345791	40714580	0.5350855360488865	0.44449347207183787
chr09	40714581	41302964	0.5677274446854548	0.46430786869963825
chr10	520083	3778325	0.4967244634027053	0.522698979047599
chr10	4010904	5449730	0.4516129639779104	0.5131829126934322
chr10	5449748	7705496	0.493756191729773	0.5073999807440598
chr10	7770291	9918824	0.5130396730342011	0.5016653976221707
chr10	9973023	11666619	0.5467718491030515	0.4570933719293674
chr10	11666630	13934301	0.49473877033997765	0.49807298769536323
chr10	13957889	14707410	0.5697426045401832	0.43348670223435914
chr10	14707443	15526703	0.5651469366526457	0.44617975637558543
chr10	15547298	16816649	0.42269802634834547	0.5717043007173503
chr10	16816663	17697065	0.5156997465001485	0.47005918762159904
chr10	17697070	19089386	0.5063631690880925	0.4896834225125448
chr10	19089434	21566262	0.4786312726242308	0.5277284730821143
chr10	21601432	22724416	0.4926217401953904	0.5340437362756801
chr10	22752930	23058753	0.5077970864250899	0.4694819662662889
chr10	23085309	23670234	0.5008487214847432	0.4759854120895154
chr10	23670238	24476320	0.5618563832621019	0.45938637884874806
chr10	24476348	24936173	0.48956724373919447	0.5197165623340164
chr10	24941060	25416403	0.5024797464293117	0.5013166814317261
chr10	25416462	25879324	0.4733727278075288	0.5274799625452484
chr10	25879344	26482152	0.5123924155512188	0.4659230353536911
chr10	26482159	27073831	0.46451481692352437	0.5215158926756975
chr10	27073852	27545832	0.5616504435976032	0.414228798100805
chr10	27545854	27962184	0.49399413924394253	0.5086565886676283
chr10	28016068	28304559	0.5180633512691906	0.397997096772323
chr10	28304566	28887093	0.49076207862128074	0.5081502232866174
chr10	28888314	29380237	0.5021548245208843	0.5243702530053562
chr10	29389425	29756948	0.4725201324711615	0.5314428920858044
chr10	29756968	30355471	0.5227438631407472	0.4622175850596755
chr10	30369669	30617255	0.47395191033026524	0.5128839446481505
chr10	30621043	31034819	0.49112611312010634	0.4951285858255607
chr10	31034834	31243636	0.5183534847153836	0.5307848463974779
chr10	31252766	31580376	0.495876222066508	0.5215185869632325
chr10	31603513	31865606	0.4653507952609744	0.5231421632384653
chr10	31869658	32098074	0.5364131672352951	0.4211868303913891
chr10	32159755	32676719	0.5453136243905442	0.49441791081724606
chr10	32676799	33406545	0.4865978106321892	0.5035556219703792
chr10	33413749	34034067	0.5322702206130203	0.4448630082895503
chr10	34046980	34499670	0.4503906088660414	0.5593211575514239
chr10	34499676	34966419	0.5587347495177332	0.45242619792368005
chr10	34973555	35372861	0.5076183506793168	0.4546139685640699
chr10	35372874	35604330	0.4810522566109227	0.504950170455368
chr10	35614800	36138561	0.5099461242388698	0.4849750838676285
chr10	36162868	36679045	0.5723457147637205	0.321071952213967
chr10	36816784	37412559	0.5270657577314619	0.48362287890970496
chr10	37412560	37665347	0.4534293247199071	0.5751258800892287
chr11	182113	662330	0.4687060495182212	0.5487749243146091
chr11	662355	1361351	0.5158274154497552	0.4770474806508392
chr11	1361366	1753097	0.5536379495851169	0.43349713541387513
chr11	1753130	2450439	0.48812630239634136	0.5024656312333661
chr11	2498910	3472433	0.5170277711837137	0.40946618356815795
