chr	haplotype	start	end	ancestral_group
03 1 29581678 29581978 g6
03 1 29582468 29981558 g7
03 1 29981573 30239319 g6
03 1 30239611 30538015 g7
03 1 30538025 30538075 g4
03 1 30538099 30538099 g7
03 1 30538253 30577827 g4
03 1 30577846 30578010 g7
03 1 30578046 30580821 g4
03 1 30580826 30584257 g7
03 1 30584500 35020413 g4
04 0 1 37105743 g4
04 1 1 752172 g7
04 1 761782 2164287 g3
04 1 2172551 2172654 g7
04 1 2172658 3634357 g3
04 1 3634365 3634365 g7
04 1 3645425 3645425 g3
04 1 3645623 4415016 g7
04 1 4416439 10537938 g4
04 1 10538520 17584851 g7
04 1 17584863 18457517 g4
04 1 18457532 18457532 g7
04 1 18457550 19947816 g4
04 1 19947860 19952189 g7
04 1 19954116 19954116 g4
04 1 19954127 20001543 g7
04 1 20001556 20001556 g4
04 1 20001647 20006537 g7
04 1 20006548 20320636 g4
04 1 20320659 20321094 g7
04 1 20492558 20492558 g4
04 1 20492612 20492771 g7
04 1 20492810 20878935 g4
04 1 20879003 20879042 g7
04 1 20879045 20879045 g4
04 1 20879069 20879188 g7
04 1 20879195 20879258 g4
04 1 20879462 20879469 g7
04 1 20879486 30285102 g4
04 1 30285109 30285234 g6
04 1 30285320 30285631 g4
04 1 30285637 30321586 g6
04 1 30321768 30321768 g4
04 1 30321781 31234552 g6
04 1 31234564 31234588 g4
04 1 31234625 31251899 g6
04 1 31251998 31254479 g4
04 1 31254509 31254509 g6
04 1 31254591 32134871 g4
04 1 32134961 32235191 g7
04 1 32235209 32623356 g4
04 1 32623392 32623448 g7
04 1 32626045 32626569 g4
04 1 32626716 32975903 g7
04 1 32976290 32991891 g4
04 1 32991896 33031152 g7
04 1 33031176 33031338 g4
04 1 33031362 33034380 g7
04 1 33034388 33034401 g4
04 1 33034461 33034482 g7
04 1 33034629 35502654 g4
04 1 35502673 35528126 g7
04 1 35528131 35531250 g4
04 1 35532476 35532476 g7
04 1 35532665 35532665 g4
04 1 35535132 35535132 g7
04 1 35535135 35536116 g4
04 1 35536131 37105743 g7
05 0 1 41853232 g4
05 1 1 8006882 g4
05 1 8006906 8633028 g7
05 1 8633034 8633074 g6
05 1 8633097 8633163 g7
05 1 8633283 8802151 g6
05 1 8802164 10073345 g7
05 1 10073369 32798941 g4
05 1 32798953 32806893 g7
05 1 32806941 32808177 g4
05 1 32808213 32808456 g7
05 1 32808465 32812197 g4
05 1 32812326 32823170 g7
05 1 32823203 32823203 g6
05 1 32824881 32827748 g7
05 1 32827794 33660289 g6
05 1 33660328 35239049 g7
05 1 35241678 39867268 g4
05 1 39867280 40576969 g7
05 1 40577032 40579174 g4
05 1 40579270 40579949 g7
05 1 40579968 41853232 g4
06 0 1 2681087 g6
06 0 2681106 2707931 g7
06 0 2708100 2708872 g6
06 0 2708937 2709036 g7
06 0 2709227 5582595 g6
06 0 5582598 5625098 g7
06 0 5627266 7388706 g4
06 0 7388726 7391364 g7
06 0 7391377 7391724 g4
06 0 7391762 7703232 g7
06 0 7703274 7763798 g4
06 0 7763826 7763826 g7
06 0 7764250 21050213 g4
06 0 21050264 21454691 g7
06 0 21454853 29536978 g4
06 0 29537077 29539096 g7
06 0 29578281 29578373 g4
06 0 29578396 29579391 g7
06 0 29579560 30138677 g6
06 0 30138749 31028248 g7
06 0 31028252 31037834 g4
06 0 31037851 31042826 g7
06 0 31042840 34407841 g4
06 0 34407888 34631680 g7
06 0 34631857 34631998 g4
06 0 34632389 34632518 g7
06 0 34632527 34632632 g4
06 0 34632701 34632747 g7
06 0 34632852 37593364 g4
06 1 1 1317414 g7
06 1 1317447 1441217 g4
06 1 1441476 1462925 g7
06 1 1462961 1462961 g4
06 1 1463068 1463551 g7
06 1 1463561 1463561 g4
06 1 1463602 1466075 g7
06 1 1466137 37593364 g4
07 0 1 10878915 g4
07 0 10879017 10879740 g7
07 0 10879763 10879960 g4
07 0 10879969 11323180 g7
07 0 11323207 13302449 g6
07 0 13302639 14693925 g7
07 0 14694039 15151691 g6
07 0 15151703 15549300 g7
07 0 15551629 15551644 g6
07 0 15551695 15564593 g7
07 0 15564723 15979849 g6
07 0 15980046 21736221 g7
07 0 21736375 21736423 g6
07 0 21736726 27783486 g7
07 0 27783498 27783590 g6
07 0 27783606 27784945 g7
07 0 27784963 27877929 g6
07 0 27877941 28868616 g7
07 0 28868633 35028021 g4
07 1 1 1209002 g6
07 1 1209009 1209058 g7
07 1 1209219 1209802 g6
07 1 1209806 1210933 g7
07 1 1210951 1989972 g6
07 1 1990096 2207467 g7
07 1 2207710 4070611 g4
07 1 4070634 4185459 g7
07 1 4185489 4185489 g4
07 1 4186736 4186739 g7
07 1 4186771 4892458 g4
07 1 4892470 4958783 g7
07 1 4958790 5043118 g4
07 1 5043160 5043160 g7
07 1 5043169 5111740 g4
07 1 5111788 5111902 g7
07 1 5111927 5111927 g4
07 1 5111989 5149403 g7
07 1 5149421 5177800 g4
07 1 5206773 5398039 g7
07 1 5399986 5464289 g4
07 1 5464294 5925151 g7
07 1 5925156 5963533 g6
07 1 5963607 5963607 g7
07 1 5963624 6052423 g6
07 1 6055505 6106836 g7
07 1 6107078 6107341 g6
07 1 6107357 6241350 g7
07 1 6241460 8151924 g4
07 1 8151933 8286425 g7
07 1 8286431 8536652 g6
07 1 8536757 9620468 g7
07 1 9620503 9620548 g6
07 1 9622841 9751251 g7
07 1 9751325 9766204 g6
07 1 9766217 9769894 g7
07 1 9769920 30276933 g6
07 1 30277276 30287811 g7
07 1 30287838 32753613 g4
07 1 32753635 32753635 g7
07 1 32753723 32753780 g4
07 1 32753792 33321202 g7
07 1 33323397 33323884 g4
07 1 33323911 33323935 g7
07 1 33323950 33336927 g4
07 1 33338745 33356200 g7
07 1 33356206 33357932 g4
07 1 33358106 33365001 g7
07 1 33365007 34360211 g4
07 1 34360225 35028021 g7
08 0 1 18955696 g4
08 0 18955720 21210203 g7
08 0 21210212 21631340 g5
08 0 21631376 21809882 g7
08 0 21810041 32634792 g5
08 0 32634822 32635856 g7
08 0 32635928 32635928 g5
08 0 32636086 32650107 g7
08 0 32650241 32652064 g5
08 0 32652124 32718050 g7
08 0 32718118 32718163 g5
08 0 32718491 32718558 g7
08 0 32718578 32718805 g5
08 0 32718834 32719218 g7
08 0 32719225 32841765 g5
08 0 32850886 32914746 g7
08 0 32914767 32918781 g5
08 0 32918795 32989287 g7
08 0 33030834 33046014 g5
08 0 33046029 33049273 g7
08 0 33049397 33050629 g5
08 0 33050632 33050989 g7
08 0 33051046 33171994 g5
08 0 33172350 33172350 g7
08 0 33174488 33944347 g5
08 0 33944351 33944410 g7
08 0 33944442 33944791 g5
08 0 33944952 34525416 g7
08 0 34525497 34627083 g4
08 0 34627098 34892118 g7
08 0 34906058 34941179 g4
08 0 34941298 34942059 g7
08 0 34942133 44889171 g4
08 1 1 5357679 g4
08 1 5383778 5866556 g7
08 1 5866625 10521174 g6
08 1 10521278 10538598 g7
08 1 10538606 10543977 g6
08 1 10544333 11130399 g7
08 1 11130460 11182051 g6
08 1 11185365 11185365 g7
08 1 11207285 11207882 g6
08 1 11207902 11230071 g7
08 1 11230090 11231009 g6
08 1 11231018 11231048 g7
08 1 11244280 11249060 g6
08 1 11249068 11309771 g7
08 1 11309827 11338712 g6
08 1 11339033 11379825 g7
08 1 11848053 17483196 g6
08 1 17764099 23342707 g7
08 1 23343130 23349849 g6
08 1 23349906 23811993 g7
08 1 23812000 24094790 g6
08 1 24094844 27728345 g7
08 1 27759396 29434861 g6
08 1 29435656 31814309 g7
08 1 31814361 35897325 g6
08 1 35897663 44889171 g4
09 0 1 8114445 g4
09 0 8115679 8698246 g7
09 0 8698261 37978071 g4
09 0 37978095 41306725 g6
09 1 1 1549821 g7
09 1 1549844 2160949 g6
09 1 2160952 2161461 g7
09 1 2161464 2163287 g6
09 1 2163304 2163432 g4
09 1 2163463 2163541 g6
09 1 2163576 2164330 g4
09 1 2164416 2166333 g6
09 1 2166351 7542482 g4
09 1 7542493 8369628 g7
09 1 8371639 8404291 g6
09 1 8404296 8938113 g7
09 1 8938132 37543619 g4
09 1 37543676 37931599 g7
09 1 37931674 38780200 g5
09 1 38780206 38780359 g7
09 1 38780368 40073298 g4
09 1 40073318 40384691 g7
09 1 40384811 40387395 g6
09 1 40430217 40455518 g7
09 1 40455578 40481521 g6
09 1 40486702 40486744 g7
09 1 40486856 40486897 g6
09 1 40487059 40487373 g7
09 1 40487446 40560045 g6
09 1 40560054 40560054 g4
09 1 40561845 40563141 g6
09 1 40563190 41306725 g4
10 0 1 25066298 g4
10 0 25105228 25143738 g7
10 0 25213387 25273228 g6
10 0 25301992 25643329 g7
10 0 25643362 37674811 g4
10 1 1 4338955 g4
10 1 4340709 4340774 g7
10 1 4340807 4493563 g4
10 1 4493767 4494145 g6
10 1 4494151 4494151 g4
10 1 4494190 5308121 g6
10 1 5310373 5449073 g7
10 1 5449194 5544343 g6
10 1 5544361 5552128 g7
10 1 5552928 5552928 g6
10 1 5553249 5693572 g7
10 1 5693587 7443188 g6
10 1 7443192 8917574 g7
10 1 8917586 12563585 g6
10 1 12563829 13148772 g7
10 1 13148775 24241779 g6
10 1 24241900 24379142 g7
10 1 24379203 24401285 g6
10 1 24401519 24425082 g7
10 1 24425170 24425184 g6
10 1 24425204 24437975 g7
10 1 24438143 24438832 g6
10 1 24438848 24445749 g7
10 1 24445763 24446138 g6
10 1 24447305 24493705 g7
10 1 24493871 24620031 g6
10 1 24623802 24636327 g7
10 1 24637867 24638020 g6
10 1 24638028 24639530 g7
10 1 24639547 24641066 g6
10 1 24641081 24642536 g7
10 1 24642813 26220673 g6
10 1 26220718 26221250 g7
10 1 26221363 26232013 g6
10 1 26232018 26232332 g7
10 1 26232479 26416821 g4
10 1 26417720 26418435 g6
10 1 26419515 26603877 g4
10 1 26603887 26643868 g7
10 1 26643898 26663555 g4
10 1 26663570 26663669 g7
10 1 26663741 26664155 g4
10 1 26664158 26698222 g7
10 1 26698234 26723324 g6
10 1 26724041 26752329 g7
10 1 26753377 26767583 g6
10 1 26767600 26767754 g7
10 1 26767784 26785754 g6
10 1 26785802 26981267 g7
10 1 26981272 26983381 g6
10 1 27003849 27012234 g7
10 1 27012241 28601374 g6
10 1 28601416 28618689 g7
10 1 28618702 28618788 g6
10 1 28618933 28618933 g7
10 1 28618997 28654844 g6
10 1 28654850 28654896 g7
10 1 28654956 28654956 g6
10 1 28654961 28672694 g7
10 1 28672706 28794978 g6
10 1 28794983 28795938 g7
10 1 28796073 32221629 g4
10 1 32242242 34908935 g7
10 1 34909448 34911491 g4
10 1 34911593 34947065 g7
10 1 34947140 34947140 g4
10 1 34947514 34947514 g7
10 1 34947523 34957968 g4
10 1 34958828 34959933 g7
10 1 34959941 37674811 g4
11 0 1 23377390 g4
11 0 23377397 23377397 g7
11 0 23377427 23451559 g4
11 0 23451728 23595695 g7
11 0 23595699 24387056 g6
11 0 24387066 24399025 g7
11 0 24399151 24399151 g6
11 0 24399162 24777493 g7
11 0 24777500 24785861 g4
11 0 24785874 24786302 g7
11 0 24787614 25298376 g4
11 0 25298403 25298403 g7
11 0 25298437 25304440 g4
11 0 25306824 26137320 g7
11 0 26221731 27954350 g6
11 1 1 25609546 g4
11 1 25644025 27954350 g7
